id,province,industryId,industry,year,targetName,targetUnit,value
638,上海市,,,2021,商品房:成交面积:上海（2021年2月5日）,万平方米,0.85
639,上海市,,,2021,商品房:成交面积:上海（2021年2月6日）,万平方米,3.62
640,上海市,,,2021,商品房:成交面积:上海（2021年2月7日）,万平方米,2.57
641,上海市,,,2021,商品房:成交面积:上海（2021年2月8日）,万平方米,6.5
642,上海市,,,2021,商品房:成交面积:上海（2021年2月9日）,万平方米,4.55
643,上海市,,,2021,商品房:成交面积:上海（2021年3月10日）,万平方米,5.48
644,上海市,,,2021,商品房:成交面积:上海（2021年3月11日）,万平方米,5.22
645,上海市,,,2021,商品房:成交面积:上海（2021年3月12日）,万平方米,4.28
646,上海市,,,2021,商品房:成交面积:上海（2021年3月13日）,万平方米,6.51
647,上海市,,,2021,商品房:成交面积:上海（2021年3月14日）,万平方米,6.6
648,上海市,,,2021,商品房:成交面积:上海（2021年3月15日）,万平方米,6.52
649,上海市,,,2021,商品房:成交面积:上海（2021年3月16日）,万平方米,6.19
650,上海市,,,2021,商品房:成交面积:上海（2021年3月17日）,万平方米,5.17
651,上海市,,,2021,商品房:成交面积:上海（2021年3月18日）,万平方米,4.97
652,上海市,,,2021,商品房:成交面积:上海（2021年3月19日）,万平方米,3.86
653,上海市,,,2021,商品房:成交面积:上海（2021年3月1日）,万平方米,5.21
654,上海市,,,2021,商品房:成交面积:上海（2021年3月20日）,万平方米,3.85
655,上海市,,,2021,商品房:成交面积:上海（2021年3月21日）,万平方米,7.76
656,上海市,,,2021,商品房:成交面积:上海（2021年3月22日）,万平方米,5.11
657,上海市,,,2021,商品房:成交面积:上海（2021年3月23日）,万平方米,5.96
658,上海市,,,2021,商品房:成交面积:上海（2021年3月24日）,万平方米,5.73
659,上海市,,,2021,商品房:成交面积:上海（2021年3月25日）,万平方米,4.18
660,上海市,,,2021,商品房:成交面积:上海（2021年3月26日）,万平方米,2.92
661,上海市,,,2021,商品房:成交面积:上海（2021年3月27日）,万平方米,6.59
662,上海市,,,2021,商品房:成交面积:上海（2021年3月28日）,万平方米,7.04
663,上海市,,,2021,商品房:成交面积:上海（2021年3月29日）,万平方米,7.99
664,上海市,,,2021,商品房:成交面积:上海（2021年3月2日）,万平方米,5.43
665,上海市,,,2021,商品房:成交面积:上海（2021年3月30日）,万平方米,10.64
666,上海市,,,2021,商品房:成交面积:上海（2021年3月31日）,万平方米,9.3
667,上海市,,,2021,商品房:成交面积:上海（2021年3月3日）,万平方米,5.66
668,上海市,,,2021,商品房:成交面积:上海（2021年3月4日）,万平方米,4.45
669,上海市,,,2021,商品房:成交面积:上海（2021年3月5日）,万平方米,4.37
670,上海市,,,2021,商品房:成交面积:上海（2021年3月6日）,万平方米,6.38
671,上海市,,,2021,商品房:成交面积:上海（2021年3月7日）,万平方米,6.72
672,上海市,,,2021,商品房:成交面积:上海（2021年3月8日）,万平方米,5.01
673,上海市,,,2021,商品房:成交面积:上海（2021年3月9日）,万平方米,5.6
674,上海市,,,2021,商品房:成交面积:上海（2021年4月10日）,万平方米,5.5
675,上海市,,,2021,商品房:成交面积:上海（2021年4月11日）,万平方米,5.42
676,上海市,,,2021,商品房:成交面积:上海（2021年4月12日）,万平方米,4.47
677,上海市,,,2021,商品房:成交面积:上海（2021年4月13日）,万平方米,5.21
678,上海市,,,2021,商品房:成交面积:上海（2021年4月14日）,万平方米,5.24
679,上海市,,,2021,商品房:成交面积:上海（2021年4月15日）,万平方米,2.3
680,上海市,,,2021,商品房:成交面积:上海（2021年4月16日）,万平方米,2.54
681,上海市,,,2021,商品房:成交面积:上海（2021年4月17日）,万平方米,4.94
682,上海市,,,2021,商品房:成交面积:上海（2021年4月18日）,万平方米,4.82
683,上海市,,,2021,商品房:成交面积:上海（2021年4月19日）,万平方米,5.07
684,上海市,,,2021,商品房:成交面积:上海（2021年4月1日）,万平方米,8.21
685,上海市,,,2021,商品房:成交面积:上海（2021年4月20日）,万平方米,4.51
686,上海市,,,2021,商品房:成交面积:上海（2021年4月21日）,万平方米,5.58
687,上海市,,,2021,商品房:成交面积:上海（2021年4月22日）,万平方米,2.96
688,上海市,,,2021,商品房:成交面积:上海（2021年4月23日）,万平方米,2.7
689,上海市,,,2021,商品房:成交面积:上海（2021年4月24日）,万平方米,5.47
690,上海市,,,2021,商品房:成交面积:上海（2021年4月25日）,万平方米,5.66
691,上海市,,,2021,商品房:成交面积:上海（2021年4月26日）,万平方米,4.44
692,上海市,,,2021,商品房:成交面积:上海（2021年4月27日）,万平方米,6.76
693,上海市,,,2021,商品房:成交面积:上海（2021年4月28日）,万平方米,7.29
694,上海市,,,2021,商品房:成交面积:上海（2021年4月29日）,万平方米,4.04
695,上海市,,,2021,商品房:成交面积:上海（2021年4月2日）,万平方米,2.45
696,上海市,,,2021,商品房:成交面积:上海（2021年4月30日）,万平方米,2.36
697,上海市,,,2021,商品房:成交面积:上海（2021年4月3日）,万平方米,1.18
698,上海市,,,2021,商品房:成交面积:上海（2021年4月4日）,万平方米,0.69
699,上海市,,,2021,商品房:成交面积:上海（2021年4月5日）,万平方米,4.3
700,上海市,,,2021,商品房:成交面积:上海（2021年4月6日）,万平方米,3.6
701,上海市,,,2021,商品房:成交面积:上海（2021年4月7日）,万平方米,4.88
702,上海市,,,2021,商品房:成交面积:上海（2021年4月8日）,万平方米,3.68
703,上海市,,,2021,商品房:成交面积:上海（2021年4月9日）,万平方米,2.44
704,上海市,,,2021,商品房:成交面积:上海（2021年5月10日）,万平方米,3.94
705,上海市,,,2021,商品房:成交面积:上海（2021年5月11日）,万平方米,6.16
706,上海市,,,2021,商品房:成交面积:上海（2021年5月12日）,万平方米,5.29
707,上海市,,,2021,商品房:成交面积:上海（2021年5月13日）,万平方米,3.45
708,上海市,,,2021,商品房:成交面积:上海（2021年5月14日）,万平方米,2.43
709,上海市,,,2021,商品房:成交面积:上海（2021年5月15日）,万平方米,3.84
710,上海市,,,2021,商品房:成交面积:上海（2021年5月16日）,万平方米,4.19
711,上海市,,,2021,商品房:成交面积:上海（2021年5月17日）,万平方米,4.1
712,上海市,,,2021,商品房:成交面积:上海（2021年5月18日）,万平方米,4.66
713,上海市,,,2021,商品房:成交面积:上海（2021年5月19日）,万平方米,4.52
714,上海市,,,2021,商品房:成交面积:上海（2021年5月20日）,万平方米,3.94
715,上海市,,,2021,商品房:成交面积:上海（2021年5月21日）,万平方米,3.1
716,上海市,,,2021,商品房:成交面积:上海（2021年5月22日）,万平方米,5.14
717,上海市,,,2021,商品房:成交面积:上海（2021年5月23日）,万平方米,5.65
718,上海市,,,2021,商品房:成交面积:上海（2021年5月24日）,万平方米,8.85
719,上海市,,,2021,商品房:成交面积:上海（2021年5月25日）,万平方米,7.41
720,上海市,,,2021,商品房:成交面积:上海（2021年5月26日）,万平方米,7.57
721,上海市,,,2021,商品房:成交面积:上海（2021年5月27日）,万平方米,6.14
722,上海市,,,2021,商品房:成交面积:上海（2021年5月28日）,万平方米,4.52
723,上海市,,,2021,商品房:成交面积:上海（2021年5月29日）,万平方米,2.78
724,上海市,,,2021,商品房:成交面积:上海（2021年5月2日）,万平方米,4.34
725,上海市,,,2021,商品房:成交面积:上海（2021年5月30日）,万平方米,2.76
726,上海市,,,2021,商品房:成交面积:上海（2021年5月31日）,万平方米,5.63
727,上海市,,,2021,商品房:成交面积:上海（2021年5月3日）,万平方米,5.67
728,上海市,,,2021,商品房:成交面积:上海（2021年5月4日）,万平方米,5.88
729,上海市,,,2021,商品房:成交面积:上海（2021年5月5日）,万平方米,5.34
730,上海市,,,2021,商品房:成交面积:上海（2021年5月6日）,万平方米,3.74
731,上海市,,,2021,商品房:成交面积:上海（2021年5月7日）,万平方米,2.5
732,上海市,,,2021,商品房:成交面积:上海（2021年5月8日）,万平方米,4.77
733,上海市,,,2021,商品房:成交面积:上海（2021年5月9日）,万平方米,3.58
734,上海市,,,2021,商品房:成交面积:上海（2021年6月10日）,万平方米,3.57
735,上海市,,,2021,商品房:成交面积:上海（2021年6月11日）,万平方米,3.87
736,上海市,,,2021,商品房:成交面积:上海（2021年6月12日）,万平方米,5.02
737,上海市,,,2021,商品房:成交面积:上海（2021年6月13日）,万平方米,4.1
738,上海市,,,2021,商品房:成交面积:上海（2021年6月14日）,万平方米,5.77
739,上海市,,,2021,商品房:成交面积:上海（2021年6月15日）,万平方米,6.41
740,上海市,,,2021,商品房:成交面积:上海（2021年6月16日）,万平方米,6.1
741,上海市,,,2021,商品房:成交面积:上海（2021年6月17日）,万平方米,2.79
742,上海市,,,2021,商品房:成交面积:上海（2021年6月18日）,万平方米,3.56
743,上海市,,,2021,商品房:成交面积:上海（2021年6月19日）,万平方米,5.34
744,上海市,,,2021,商品房:成交面积:上海（2021年6月1日）,万平方米,6.0
745,上海市,,,2021,商品房:成交面积:上海（2021年6月20日）,万平方米,5.79
746,上海市,,,2021,商品房:成交面积:上海（2021年6月21日）,万平方米,6.75
747,上海市,,,2021,商品房:成交面积:上海（2021年6月22日）,万平方米,5.81
748,上海市,,,2021,商品房:成交面积:上海（2021年6月2日）,万平方米,4.21
749,上海市,,,2021,商品房:成交面积:上海（2021年6月3日）,万平方米,4.69
750,上海市,,,2021,商品房:成交面积:上海（2021年6月4日）,万平方米,5.09
751,上海市,,,2021,商品房:成交面积:上海（2021年6月5日）,万平方米,4.99
752,上海市,,,2021,商品房:成交面积:上海（2021年6月6日）,万平方米,6.68
753,上海市,,,2021,商品房:成交面积:上海（2021年6月7日）,万平方米,5.78
754,上海市,,,2021,商品房:成交面积:上海（2021年6月8日）,万平方米,5.08
755,上海市,,,2021,商品房:成交面积:上海（2021年6月9日）,万平方米,4.84
756,上海市,,,2021,商品房:成交面积:上海（2021年8月10日）,万平方米,4.73
757,上海市,,,2021,商品房:成交面积:上海（2021年8月11日）,万平方米,4.18
758,上海市,,,2021,商品房:成交面积:上海（2021年8月12日）,万平方米,2.23
759,上海市,,,2021,商品房:成交面积:上海（2021年8月13日）,万平方米,2.04
760,上海市,,,2021,商品房:成交面积:上海（2021年8月14日）,万平方米,3.63
761,上海市,,,2021,商品房:成交面积:上海（2021年8月15日）,万平方米,4.18
762,上海市,,,2021,商品房:成交面积:上海（2021年8月16日）,万平方米,4.76
763,上海市,,,2021,商品房:成交面积:上海（2021年8月17日）,万平方米,5.02
764,上海市,,,2021,商品房:成交面积:上海（2021年8月18日）,万平方米,4.64
765,上海市,,,2021,商品房:成交面积:上海（2021年8月19日）,万平方米,2.29
766,上海市,,,2021,商品房:成交面积:上海（2021年8月1日）,万平方米,5.51
767,上海市,,,2021,商品房:成交面积:上海（2021年8月20日）,万平方米,2.82
768,上海市,,,2021,商品房:成交面积:上海（2021年8月21日）,万平方米,3.56
769,上海市,,,2021,商品房:成交面积:上海（2021年8月22日）,万平方米,5.25
770,上海市,,,2021,商品房:成交面积:上海（2021年8月23日）,万平方米,2.0
771,上海市,,,2021,商品房:成交面积:上海（2021年8月24日）,万平方米,3.42
772,上海市,,,2021,商品房:成交面积:上海（2021年8月25日）,万平方米,3.93
773,上海市,,,2021,商品房:成交面积:上海（2021年8月26日）,万平方米,1.65
774,上海市,,,2021,商品房:成交面积:上海（2021年8月27日）,万平方米,2.85
775,上海市,,,2021,商品房:成交面积:上海（2021年8月29日）,万平方米,3.95
776,上海市,,,2021,商品房:成交面积:上海（2021年8月2日）,万平方米,4.29
777,上海市,,,2021,商品房:成交面积:上海（2021年8月30日）,万平方米,6.43
778,上海市,,,2021,商品房:成交面积:上海（2021年8月31日）,万平方米,6.95
779,上海市,,,2021,商品房:成交面积:上海（2021年8月3日）,万平方米,4.49
780,上海市,,,2021,商品房:成交面积:上海（2021年8月4日）,万平方米,3.86
781,上海市,,,2021,商品房:成交面积:上海（2021年8月5日）,万平方米,3.31
782,上海市,,,2021,商品房:成交面积:上海（2021年8月6日）,万平方米,2.73
783,上海市,,,2021,商品房:成交面积:上海（2021年8月7日）,万平方米,5.45
784,上海市,,,2021,商品房:成交面积:上海（2021年8月8日）,万平方米,5.25
785,上海市,,,2021,商品房:成交面积:上海（2021年8月9日）,万平方米,6.44
786,上海市,,,2021,商品房:成交面积:上海（2021年9月10日）,万平方米,3.67
787,上海市,,,2021,商品房:成交面积:上海（2021年9月11日）,万平方米,5.2
788,上海市,,,2021,商品房:成交面积:上海（2021年9月12日）,万平方米,4.24
789,上海市,,,2021,商品房:成交面积:上海（2021年9月13日）,万平方米,4.7
790,上海市,,,2021,商品房:成交面积:上海（2021年9月14日）,万平方米,3.16
791,上海市,,,2021,商品房:成交面积:上海（2021年9月15日）,万平方米,5.0
792,上海市,,,2021,商品房:成交面积:上海（2021年9月16日）,万平方米,2.28
793,上海市,,,2021,商品房:成交面积:上海（2021年9月17日）,万平方米,2.24
794,上海市,,,2021,商品房:成交面积:上海（2021年9月18日）,万平方米,5.61
795,上海市,,,2021,商品房:成交面积:上海（2021年9月19日）,万平方米,5.25
796,上海市,,,2021,商品房:成交面积:上海（2021年9月1日）,万平方米,4.24
797,上海市,,,2021,商品房:成交面积:上海（2021年9月20日）,万平方米,4.09
798,上海市,,,2021,商品房:成交面积:上海（2021年9月21日）,万平方米,3.93
799,上海市,,,2021,商品房:成交面积:上海（2021年9月22日）,万平方米,4.1
800,上海市,,,2021,商品房:成交面积:上海（2021年9月23日）,万平方米,6.32
801,上海市,,,2021,商品房:成交面积:上海（2021年9月24日）,万平方米,5.32
802,上海市,,,2021,商品房:成交面积:上海（2021年9月25日）,万平方米,4.26
803,上海市,,,2021,商品房:成交面积:上海（2021年9月26日）,万平方米,16.02
804,上海市,,,2021,商品房:成交面积:上海（2021年9月27日）,万平方米,5.26
805,上海市,,,2021,商品房:成交面积:上海（2021年9月28日）,万平方米,8.38
806,上海市,,,2021,商品房:成交面积:上海（2021年9月29日）,万平方米,5.01
807,上海市,,,2021,商品房:成交面积:上海（2021年9月2日）,万平方米,3.17
808,上海市,,,2021,商品房:成交面积:上海（2021年9月30日）,万平方米,8.09
809,上海市,,,2021,商品房:成交面积:上海（2021年9月3日）,万平方米,2.49
810,上海市,,,2021,商品房:成交面积:上海（2021年9月4日）,万平方米,3.67
811,上海市,,,2021,商品房:成交面积:上海（2021年9月5日）,万平方米,5.31
812,上海市,,,2021,商品房:成交面积:上海（2021年9月6日）,万平方米,4.54
813,上海市,,,2021,商品房:成交面积:上海（2021年9月7日）,万平方米,5.07
814,上海市,,,2021,商品房:成交面积:上海（2021年9月8日）,万平方米,4.3
815,上海市,,,2021,商品房:成交面积:上海（2021年9月9日）,万平方米,2.91
816,北京市,,,2021,商品房:成交面积:北京（2021年10月10日）,万平方米,2.2
817,北京市,,,2021,商品房:成交面积:北京（2021年10月11日）,万平方米,3.4
818,北京市,,,2021,商品房:成交面积:北京（2021年10月12日）,万平方米,1.6
819,北京市,,,2021,商品房:成交面积:北京（2021年10月13日）,万平方米,1.2
820,北京市,,,2021,商品房:成交面积:北京（2021年10月14日）,万平方米,0.7
821,北京市,,,2021,商品房:成交面积:北京（2021年10月15日）,万平方米,1.0
822,北京市,,,2021,商品房:成交面积:北京（2021年10月16日）,万平方米,3.2
823,北京市,,,2021,商品房:成交面积:北京（2021年10月17日）,万平方米,2.4
824,北京市,,,2021,商品房:成交面积:北京（2021年10月18日）,万平方米,1.6
825,北京市,,,2021,商品房:成交面积:北京（2021年10月19日）,万平方米,2.2
826,北京市,,,2021,商品房:成交面积:北京（2021年10月1日）,万平方米,0.3
827,北京市,,,2021,商品房:成交面积:北京（2021年10月20日）,万平方米,0.6
828,北京市,,,2021,商品房:成交面积:北京（2021年10月21日）,万平方米,0.3
829,北京市,,,2021,商品房:成交面积:北京（2021年10月22日）,万平方米,1.0
830,北京市,,,2021,商品房:成交面积:北京（2021年10月23日）,万平方米,1.6
831,北京市,,,2021,商品房:成交面积:北京（2021年10月24日）,万平方米,2.0
832,北京市,,,2021,商品房:成交面积:北京（2021年10月25日）,万平方米,2.2
833,北京市,,,2021,商品房:成交面积:北京（2021年10月26日）,万平方米,2.6
834,北京市,,,2021,商品房:成交面积:北京（2021年10月27日）,万平方米,3.3
835,北京市,,,2021,商品房:成交面积:北京（2021年10月28日）,万平方米,2.1
836,北京市,,,2021,商品房:成交面积:北京（2021年10月29日）,万平方米,2.4
837,北京市,,,2021,商品房:成交面积:北京（2021年10月2日）,万平方米,0.1
838,北京市,,,2021,商品房:成交面积:北京（2021年10月30日）,万平方米,7.2
839,北京市,,,2021,商品房:成交面积:北京（2021年10月31日）,万平方米,2.6
840,北京市,,,2021,商品房:成交面积:北京（2021年10月3日）,万平方米,0.1
841,北京市,,,2021,商品房:成交面积:北京（2021年10月4日）,万平方米,0.1
842,北京市,,,2021,商品房:成交面积:北京（2021年10月5日）,万平方米,0.2
843,北京市,,,2021,商品房:成交面积:北京（2021年10月6日）,万平方米,0.1
844,北京市,,,2021,商品房:成交面积:北京（2021年10月7日）,万平方米,0.3
845,北京市,,,2021,商品房:成交面积:北京（2021年10月8日）,万平方米,1.3
846,北京市,,,2021,商品房:成交面积:北京（2021年10月9日）,万平方米,13.0
847,北京市,,,2021,商品房:成交面积:北京（2021年11月10日）,万平方米,2.4
848,北京市,,,2021,商品房:成交面积:北京（2021年11月11日）,万平方米,1.2
849,北京市,,,2021,商品房:成交面积:北京（2021年11月12日）,万平方米,2.2
850,北京市,,,2021,商品房:成交面积:北京（2021年11月13日）,万平方米,5.0
851,北京市,,,2021,商品房:成交面积:北京（2021年11月14日）,万平方米,3.7
852,北京市,,,2021,商品房:成交面积:北京（2021年11月15日）,万平方米,4.0
853,北京市,,,2021,商品房:成交面积:北京（2021年11月16日）,万平方米,4.7
854,北京市,,,2021,商品房:成交面积:北京（2021年11月17日）,万平方米,1.1
855,北京市,,,2021,商品房:成交面积:北京（2021年11月18日）,万平方米,0.8
856,北京市,,,2021,商品房:成交面积:北京（2021年11月19日）,万平方米,1.2
857,北京市,,,2021,商品房:成交面积:北京（2021年11月1日）,万平方米,2.3
858,北京市,,,2021,商品房:成交面积:北京（2021年11月20日）,万平方米,5.6
859,北京市,,,2021,商品房:成交面积:北京（2021年11月21日）,万平方米,3.1
860,北京市,,,2021,商品房:成交面积:北京（2021年11月22日）,万平方米,2.3
861,北京市,,,2021,商品房:成交面积:北京（2021年11月23日）,万平方米,2.2
862,北京市,,,2021,商品房:成交面积:北京（2021年11月24日）,万平方米,1.1
863,北京市,,,2021,商品房:成交面积:北京（2021年11月25日）,万平方米,1.4
864,北京市,,,2021,商品房:成交面积:北京（2021年11月26日）,万平方米,1.8
865,北京市,,,2021,商品房:成交面积:北京（2021年11月27日）,万平方米,4.8
866,北京市,,,2021,商品房:成交面积:北京（2021年11月28日）,万平方米,5.5
867,北京市,,,2021,商品房:成交面积:北京（2021年11月29日）,万平方米,6.7
868,北京市,,,2021,商品房:成交面积:北京（2021年11月2日）,万平方米,2.0
869,北京市,,,2021,商品房:成交面积:北京（2021年11月30日）,万平方米,8.9
870,北京市,,,2021,商品房:成交面积:北京（2021年11月3日）,万平方米,0.8
871,北京市,,,2021,商品房:成交面积:北京（2021年11月4日）,万平方米,0.8
872,北京市,,,2021,商品房:成交面积:北京（2021年11月5日）,万平方米,2.1
873,北京市,,,2021,商品房:成交面积:北京（2021年11月6日）,万平方米,2.7
874,北京市,,,2021,商品房:成交面积:北京（2021年11月7日）,万平方米,3.6
875,北京市,,,2021,商品房:成交面积:北京（2021年11月8日）,万平方米,4.2
876,北京市,,,2021,商品房:成交面积:北京（2021年11月9日）,万平方米,3.0
877,北京市,,,2021,商品房:成交面积:北京（2021年12月10日）,万平方米,4.0
878,北京市,,,2021,商品房:成交面积:北京（2021年12月11日）,万平方米,2.5
879,北京市,,,2021,商品房:成交面积:北京（2021年12月12日）,万平方米,3.0
880,北京市,,,2021,商品房:成交面积:北京（2021年12月13日）,万平方米,2.7
881,北京市,,,2021,商品房:成交面积:北京（2021年12月14日）,万平方米,3.9
882,北京市,,,2021,商品房:成交面积:北京（2021年12月15日）,万平方米,3.7
883,北京市,,,2021,商品房:成交面积:北京（2021年12月16日）,万平方米,2.6
884,北京市,,,2021,商品房:成交面积:北京（2021年12月17日）,万平方米,2.0
885,北京市,,,2021,商品房:成交面积:北京（2021年12月18日）,万平方米,3.6
886,北京市,,,2021,商品房:成交面积:北京（2021年12月19日）,万平方米,2.7
887,北京市,,,2021,商品房:成交面积:北京（2021年12月1日）,万平方米,0.9
888,北京市,,,2021,商品房:成交面积:北京（2021年12月20日）,万平方米,4.1
889,北京市,,,2021,商品房:成交面积:北京（2021年12月21日）,万平方米,7.0
890,北京市,,,2021,商品房:成交面积:北京（2021年12月22日）,万平方米,13.1
891,北京市,,,2021,商品房:成交面积:北京（2021年12月23日）,万平方米,1.2
892,北京市,,,2021,商品房:成交面积:北京（2021年12月24日）,万平方米,5.2
893,北京市,,,2021,商品房:成交面积:北京（2021年12月25日）,万平方米,5.1
894,北京市,,,2021,商品房:成交面积:北京（2021年12月26日）,万平方米,10.6
895,北京市,,,2021,商品房:成交面积:北京（2021年12月27日）,万平方米,5.0
896,北京市,,,2021,商品房:成交面积:北京（2021年12月28日）,万平方米,6.0
897,北京市,,,2021,商品房:成交面积:北京（2021年12月29日）,万平方米,6.4
898,北京市,,,2021,商品房:成交面积:北京（2021年12月2日）,万平方米,0.9
899,北京市,,,2021,商品房:成交面积:北京（2021年12月30日）,万平方米,3.5
900,北京市,,,2021,商品房:成交面积:北京（2021年12月31日）,万平方米,0.8
901,北京市,,,2021,商品房:成交面积:北京（2021年12月3日）,万平方米,2.3
902,北京市,,,2021,商品房:成交面积:北京（2021年12月4日）,万平方米,3.3
903,北京市,,,2021,商品房:成交面积:北京（2021年12月5日）,万平方米,3.3
904,北京市,,,2021,商品房:成交面积:北京（2021年12月6日）,万平方米,4.6
905,北京市,,,2021,商品房:成交面积:北京（2021年12月7日）,万平方米,4.5
906,北京市,,,2021,商品房:成交面积:北京（2021年12月8日）,万平方米,3.4
907,北京市,,,2021,商品房:成交面积:北京（2021年12月9日）,万平方米,3.1
908,北京市,,,2021,商品房:成交面积:北京（2021年1月10日）,万平方米,3.7
909,北京市,,,2021,商品房:成交面积:北京（2021年1月11日）,万平方米,5.8
910,北京市,,,2021,商品房:成交面积:北京（2021年1月12日）,万平方米,4.1
911,北京市,,,2021,商品房:成交面积:北京（2021年1月13日）,万平方米,2.3
912,北京市,,,2021,商品房:成交面积:北京（2021年1月14日）,万平方米,2.7
913,北京市,,,2021,商品房:成交面积:北京（2021年1月15日）,万平方米,2.3
914,北京市,,,2021,商品房:成交面积:北京（2021年1月16日）,万平方米,3.4
915,北京市,,,2021,商品房:成交面积:北京（2021年1月17日）,万平方米,3.9
916,北京市,,,2021,商品房:成交面积:北京（2021年1月19日）,万平方米,2.9
917,北京市,,,2021,商品房:成交面积:北京（2021年1月1日）,万平方米,2.9
918,北京市,,,2021,商品房:成交面积:北京（2021年1月22日）,万平方米,2.2
919,北京市,,,2021,商品房:成交面积:北京（2021年1月23日）,万平方米,2.7
920,北京市,,,2021,商品房:成交面积:北京（2021年1月24日）,万平方米,2.1
921,北京市,,,2021,商品房:成交面积:北京（2021年1月25日）,万平方米,1.2
922,北京市,,,2021,商品房:成交面积:北京（2021年1月26日）,万平方米,0.2
923,北京市,,,2021,商品房:成交面积:北京（2021年1月2日）,万平方米,2.3
924,北京市,,,2021,商品房:成交面积:北京（2021年1月3日）,万平方米,4.0
925,北京市,,,2021,商品房:成交面积:北京（2021年1月4日）,万平方米,3.7
926,北京市,,,2021,商品房:成交面积:北京（2021年1月5日）,万平方米,5.0
927,北京市,,,2021,商品房:成交面积:北京（2021年1月6日）,万平方米,6.1
928,北京市,,,2021,商品房:成交面积:北京（2021年1月7日）,万平方米,7.4
929,北京市,,,2021,商品房:成交面积:北京（2021年1月8日）,万平方米,7.5
930,北京市,,,2021,商品房:成交面积:北京（2021年1月9日）,万平方米,3.8
931,北京市,,,2021,商品房:成交面积:北京（2021年2月10日）,万平方米,2.1
932,北京市,,,2021,商品房:成交面积:北京（2021年2月11日）,万平方米,2.1
933,北京市,,,2021,商品房:成交面积:北京（2021年2月12日）,万平方米,2.1
934,北京市,,,2021,商品房:成交面积:北京（2021年2月13日）,万平方米,2.9
935,北京市,,,2021,商品房:成交面积:北京（2021年2月14日）,万平方米,3.2
936,北京市,,,2021,商品房:成交面积:北京（2021年2月15日）,万平方米,3.7
937,北京市,,,2021,商品房:成交面积:北京（2021年2月16日）,万平方米,2.9
938,北京市,,,2021,商品房:成交面积:北京（2021年2月17日）,万平方米,4.4
939,北京市,,,2021,商品房:成交面积:北京（2021年2月18日）,万平方米,3.1
940,北京市,,,2021,商品房:成交面积:北京（2021年2月19日）,万平方米,2.8
941,北京市,,,2021,商品房:成交面积:北京（2021年2月20日）,万平方米,4.7
942,北京市,,,2021,商品房:成交面积:北京（2021年2月21日）,万平方米,4.3
943,北京市,,,2021,商品房:成交面积:北京（2021年2月22日）,万平方米,3.7
944,北京市,,,2021,商品房:成交面积:北京（2021年2月23日）,万平方米,3.6
945,北京市,,,2021,商品房:成交面积:北京（2021年2月24日）,万平方米,4.8
946,北京市,,,2021,商品房:成交面积:北京（2021年2月25日）,万平方米,5.4
947,北京市,,,2021,商品房:成交面积:北京（2021年2月26日）,万平方米,3.6
948,北京市,,,2021,商品房:成交面积:北京（2021年2月27日）,万平方米,2.3
949,北京市,,,2021,商品房:成交面积:北京（2021年2月28日）,万平方米,3.6
950,北京市,,,2021,商品房:成交面积:北京（2021年2月3日）,万平方米,1.5
951,北京市,,,2021,商品房:成交面积:北京（2021年2月4日）,万平方米,1.4
952,北京市,,,2021,商品房:成交面积:北京（2021年2月5日）,万平方米,1.1
953,北京市,,,2021,商品房:成交面积:北京（2021年2月6日）,万平方米,1.5
954,北京市,,,2021,商品房:成交面积:北京（2021年2月7日）,万平方米,1.8
955,北京市,,,2021,商品房:成交面积:北京（2021年2月8日）,万平方米,2.9
956,北京市,,,2021,商品房:成交面积:北京（2021年2月9日）,万平方米,3.6
957,北京市,,,2021,商品房:成交面积:北京（2021年3月10日）,万平方米,4.1
958,北京市,,,2021,商品房:成交面积:北京（2021年3月11日）,万平方米,2.7
959,北京市,,,2021,商品房:成交面积:北京（2021年3月12日）,万平方米,2.0
960,北京市,,,2021,商品房:成交面积:北京（2021年3月13日）,万平方米,3.8
961,北京市,,,2021,商品房:成交面积:北京（2021年3月14日）,万平方米,4.0
962,北京市,,,2021,商品房:成交面积:北京（2021年3月15日）,万平方米,4.4
963,北京市,,,2021,商品房:成交面积:北京（2021年3月16日）,万平方米,4.1
964,北京市,,,2021,商品房:成交面积:北京（2021年3月17日）,万平方米,4.4
965,北京市,,,2021,商品房:成交面积:北京（2021年3月18日）,万平方米,4.5
966,北京市,,,2021,商品房:成交面积:北京（2021年3月19日）,万平方米,3.1
967,北京市,,,2021,商品房:成交面积:北京（2021年3月1日）,万平方米,2.2
968,北京市,,,2021,商品房:成交面积:北京（2021年3月20日）,万平方米,4.2
969,北京市,,,2021,商品房:成交面积:北京（2021年3月21日）,万平方米,4.0
970,北京市,,,2021,商品房:成交面积:北京（2021年3月22日）,万平方米,5.0
971,北京市,,,2021,商品房:成交面积:北京（2021年3月23日）,万平方米,15.3
972,北京市,,,2021,商品房:成交面积:北京（2021年3月24日）,万平方米,6.5
973,北京市,,,2021,商品房:成交面积:北京（2021年3月25日）,万平方米,3.2
974,北京市,,,2021,商品房:成交面积:北京（2021年3月26日）,万平方米,4.2
975,北京市,,,2021,商品房:成交面积:北京（2021年3月27日）,万平方米,3.1
976,北京市,,,2021,商品房:成交面积:北京（2021年3月28日）,万平方米,2.8
977,北京市,,,2021,商品房:成交面积:北京（2021年3月29日）,万平方米,2.8
