id,industryId,industry,year,targetName,targetUnit,value
398,,,2013,制造业PMI:进口（年度）,%,49.01666666666666
399,,,2013,发电量:火电:当月值（年度）,亿千瓦小时,58893.08618
400,,,2013,固定资产投资完成额:当月值（年度）,亿元,183862.832
401,,,2013,存管证券只数（年度）,只,2240.0
402,,,2013,存管证券已上市流通市值（年度）,亿元,160934.92
403,,,2013,存管证券面值（年度）,亿元,27061.74
404,,,2013,工业增加值:当月同比（年度）,%,12.454545454545457
405,,,2013,平均汇率:中间价:美元兑人民币（年度）,,6.831066666666668
406,,,2013,房地产开发投资完成额:当月值（年度）,亿元,33833.5615
407,,,2013,月均国际现货价格:航空煤油（年度）,美元/桶,71.11810833333334
408,,,2013,汽车产量:乘用车:当月值（年度）,万辆,1037.5331
409,,,2013,汽车销量:乘用车:当月值（年度）,万辆,1030.4274
410,,,2013,进口数量:煤及褐煤(煤炭):当月值（年度）,万吨,25326.0
411,,,2013,铁路客运量:当月值（年度）,万人,152481.7441
412,,,2013,铁路货运量:当月值（年度）,万吨,328707.1507
413,,,2013,销量:煤炭:当月值（年度）,万吨,276754.0
414,,,2012,CPI:当月同比（年度）,%,5.904166666666668
415,,,2012,CPI:消费品:当月同比（年度）,%,7.372119015833333
416,,,2012,一级市场债券净融资量:合计（年度）,亿元,2328.684572924167
417,,,2012,个人住房公积金贷款利率:5年以上（年度）,%,4.949999999999999
418,,,2012,中长期贷款利率:5年以上（年度）,%,7.47
419,,,2012,产量:原煤:当月值（年度）,万吨,258566.43
420,,,2012,信托产品:投资领域平均收益:房地产（年度）,%,9.945
421,,,2012,公路客运量:当月值（年度）,万人,2206969.0
422,,,2012,公路货运量:当月值（年度）,万吨,1817513.0
423,,,2012,出口数量:微型电脑:当月值（年度）,万台,767.0
424,,,2012,制造业PMI:产成品库存（年度）,%,48.54999999999999
425,,,2012,制造业PMI:原材料库存（年度）,%,46.43333333333334
426,,,2012,制造业PMI:新出口订单（年度）,%,47.24166666666667
427,,,2012,制造业PMI:进口（年度）,%,46.56666666666666
428,,,2012,发电量:火电:当月值（年度）,亿千瓦小时,55486.98
429,,,2012,固定资产投资完成额:当月值（年度）,亿元,140045.957
430,,,2012,存管证券只数（年度）,只,1944.0
431,,,2012,存管证券已上市流通市值（年度）,亿元,124688.92
432,,,2012,存管证券面值（年度）,亿元,22700.6
433,,,2012,工业增加值:当月同比（年度）,%,12.645454545454545
434,,,2012,平均汇率:中间价:美元兑人民币（年度）,,6.947975
435,,,2012,房地产开发投资完成额:当月值（年度）,亿元,28206.097500000003
436,,,2012,月均国际现货价格:航空煤油（年度）,美元/桶,122.72029166666668
437,,,2012,汽车产量:乘用车:当月值（年度）,万辆,672.8682
438,,,2012,汽车销量:乘用车:当月值（年度）,万辆,674.746
439,,,2012,进口数量:煤及褐煤(煤炭):当月值（年度）,万吨,8166.0
440,,,2012,铁路客运量:当月值（年度）,万人,145407.9709
441,,,2012,铁路货运量:当月值（年度）,万吨,326415.87
442,,,2012,销量:煤炭:当月值（年度）,万吨,243019.0
443,,,2011,CPI:当月同比（年度）,%,4.7725
444,,,2011,CPI:消费品:当月同比（年度）,%,5.672835714166667
445,,,2011,一级市场债券净融资量:合计（年度）,亿元,2591.4730442366667
446,,,2011,个人住房公积金贷款利率:5年以上（年度）,%,4.8825
447,,,2011,中长期贷款利率:5年以上（年度）,%,7.38
448,,,2011,产量:原煤:当月值（年度）,万吨,229892.1
449,,,2011,信托产品:投资领域平均收益:房地产（年度）,%,7.065000000000001
450,,,2011,公路客运量:当月值（年度）,万人,2058064.0
451,,,2011,公路货运量:当月值（年度）,万吨,1628442.0
452,,,2011,出口数量:微型电脑:当月值（年度）,万台,877.0
453,,,2011,制造业PMI:产成品库存（年度）,%,46.491666666666674
454,,,2011,制造业PMI:原材料库存（年度）,%,49.66666666666666
455,,,2011,制造业PMI:新出口订单（年度）,%,55.85
456,,,2011,制造业PMI:进口（年度）,%,53.333333333333336
457,,,2011,发电量:火电:当月值（年度）,亿千瓦小时,53424.77418
458,,,2011,固定资产投资完成额:当月值（年度）,亿元,110878.9
459,,,2011,存管证券只数（年度）,只,1850.0
460,,,2011,存管证券已上市流通市值（年度）,亿元,330561.88
461,,,2011,存管证券面值（年度）,亿元,21369.72
462,,,2011,工业增加值:当月同比（年度）,%,17.463636363636365
463,,,2011,平均汇率:中间价:美元兑人民币（年度）,,7.6071
464,,,2011,房地产开发投资完成额:当月值（年度）,亿元,23493.99
465,,,2011,月均国际现货价格:航空煤油（年度）,美元/桶,88.65579166666667
466,,,2011,汽车产量:乘用车:当月值（年度）,万辆,638.0004
467,,,2011,汽车销量:乘用车:当月值（年度）,万辆,629.7921
468,,,2011,进口数量:煤及褐煤(煤炭):当月值（年度）,万吨,10196.0
469,,,2011,铁路客运量:当月值（年度）,万人,135940.0
470,,,2011,铁路货运量:当月值（年度）,万吨,311741.1294
471,,,2011,销量:煤炭:当月值（年度）,万吨,236602.0
472,,,2010,CPI:当月同比（年度）,%,1.4675
473,,,2010,CPI:消费品:当月同比（年度）,%,1.3575
474,,,2010,一级市场债券净融资量:合计（年度）,亿元,1574.351389
475,,,2010,个人住房公积金贷款利率:5年以上（年度）,%,4.230000000000001
476,,,2010,中长期贷款利率:5年以上（年度）,%,6.510000000000001
477,,,2010,产量:原煤:当月值（年度）,万吨,206367.01
478,,,2010,信托产品:投资领域平均收益:房地产（年度）,%,5.154166666666667
479,,,2010,公路客运量:当月值（年度）,万人,1844551.0
480,,,2010,公路货运量:当月值（年度）,万吨,1461275.0
481,,,2010,出口数量:微型电脑:当月值（年度）,万台,814.0
482,,,2010,制造业PMI:产成品库存（年度）,%,45.39166666666667
483,,,2010,制造业PMI:原材料库存（年度）,%,47.51666666666666
484,,,2010,制造业PMI:新出口订单（年度）,%,56.78333333333333
485,,,2010,制造业PMI:进口（年度）,%,52.54166666666666
486,,,2010,发电量:火电:当月值（年度）,亿千瓦小时,46040.770686
487,,,2010,固定资产投资完成额:当月值（年度）,亿元,88178.26
488,,,2010,存管证券只数（年度）,只,1764.0
489,,,2010,存管证券已上市流通市值（年度）,亿元,92146.09
490,,,2010,存管证券面值（年度）,亿元,17389.24
491,,,2010,工业增加值:当月同比（年度）,%,16.79090909090909
492,,,2010,平均汇率:中间价:美元兑人民币（年度）,,7.973491666666667
493,,,2010,房地产开发投资完成额:当月值（年度）,亿元,17946.07
494,,,2010,月均国际现货价格:航空煤油（年度）,美元/桶,82.99204166666667
495,,,2010,汽车产量:乘用车:当月值（年度）,万辆,519.7144
496,,,2010,汽车销量:乘用车:当月值（年度）,万辆,514.8546
497,,,2010,进口数量:煤及褐煤(煤炭):当月值（年度）,万吨,7648.0
498,,,2010,铁路客运量:当月值（年度）,万人,125973.0
499,,,2010,铁路货运量:当月值（年度）,万吨,289066.67
500,,,2009,CPI:当月同比（年度）,%,1.8141666666666667
501,,,2009,CPI:消费品:当月同比（年度）,%,1.3533333333333335
502,,,2009,一级市场债券净融资量:合计（年度）,亿元,1624.4855878341666
503,,,2009,个人住房公积金贷款利率:5年以上（年度）,%,4.230000000000001
504,,,2009,中长期贷款利率:5年以上（年度）,%,6.12
505,,,2009,产量:原煤:当月值（年度）,万吨,180990.73
506,,,2009,信托产品:投资领域平均收益:房地产（年度）,%,5.145833333333334
507,,,2009,公路客运量:当月值（年度）,万人,1683600.0
508,,,2009,公路货运量:当月值（年度）,万吨,1313900.0
509,,,2009,出口数量:微型电脑:当月值（年度）,万台,623.0
510,,,2009,制造业PMI:产成品库存（年度）,%,46.13333333333333
511,,,2009,制造业PMI:原材料库存（年度）,%,46.61666666666667
512,,,2009,制造业PMI:新出口订单（年度）,%,57.39166666666666
513,,,2009,制造业PMI:进口（年度）,%,52.39166666666666
514,,,2009,发电量:火电:当月值（年度）,亿千瓦小时,39318.24
515,,,2009,固定资产投资完成额:当月值（年度）,亿元,70874.7
516,,,2009,存管证券只数（年度）,只,1684.0
517,,,2009,存管证券已上市流通市值（年度）,亿元,19436.11
518,,,2009,存管证券面值（年度）,亿元,12113.01
519,,,2009,工业增加值:当月同比（年度）,%,15.445454545454544
520,,,2009,房地产开发投资完成额:当月值（年度）,亿元,14559.65
521,,,2009,月均国际现货价格:航空煤油（年度）,美元/桶,70.03980833333334
522,,,2009,汽车产量:乘用车:当月值（年度）,万辆,393.1807
523,,,2009,汽车销量:乘用车:当月值（年度）,万辆,397.3624
524,,,2009,进口数量:煤及褐煤(煤炭):当月值（年度）,万吨,5228.0
525,,,2009,铁路客运量:当月值（年度）,万人,115100.0
526,,,2009,铁路货运量:当月值（年度）,万吨,267400.0
527,,,2008,CPI:当月同比（年度）,%,3.890833333333333
528,,,2008,CPI:消费品:当月同比（年度）,%,4.59090909090909
529,,,2008,一级市场债券净融资量:合计（年度）,亿元,1015.9063358458332
530,,,2008,个人住房公积金贷款利率:5年以上（年度）,%,6.419
531,,,2008,中长期贷款利率:5年以上（年度）,%,5.8500000000000005
532,,,2008,产量:原煤:当月值（年度）,万吨,156496.85
533,,,2008,信托产品:投资领域平均收益:房地产（年度）,%,4.902500000000001
534,,,2008,公路客运量:当月值（年度）,万人,1629000.0
535,,,2008,公路货运量:当月值（年度）,万吨,1213500.0
536,,,2008,发电量:火电:当月值（年度）,亿千瓦小时,35005.12
537,,,2008,固定资产投资完成额:当月值（年度）,亿元,55333.25
538,,,2008,工业增加值:当月同比（年度）,%,17.07272727272727
539,,,2008,房地产开发投资完成额:当月值（年度）,亿元,12213.44
540,,,2008,进口数量:煤及褐煤(煤炭):当月值（年度）,万吨,3716.0
541,,,2008,铁路客运量:当月值（年度）,万人,107200.0
542,,,2008,铁路货运量:当月值（年度）,万吨,217800.0
543,,,2007,CPI:当月同比（年度）,%,1.1700000000000002
544,,,2007,CPI:消费品:当月同比（年度）,%,0.6599999999999999
545,,,2007,一级市场债券净融资量:合计（年度）,亿元,889.6852166633334
546,,,2007,个人住房公积金贷款利率:5年以上（年度）,%,6.4
547,,,2007,中长期贷款利率:5年以上（年度）,%,5.759999999999999
548,,,2007,产量:原煤:当月值（年度）,万吨,131299.1
549,,,2007,信托产品:投资领域平均收益:房地产（年度）,%,4.4816666666666665
550,,,2007,公路客运量:当月值（年度）,万人,1464900.0
551,,,2007,公路货运量:当月值（年度）,万吨,1104200.0
552,,,2007,发电量:火电:当月值（年度）,亿千瓦小时,30779.5
553,,,2007,固定资产投资完成额:当月值（年度）,亿元,40706.98
554,,,2007,工业增加值:当月同比（年度）,%,16.845454545454547
555,,,2007,房地产开发投资完成额:当月值（年度）,亿元,9507.86
556,,,2007,进口数量:煤及褐煤(煤炭):当月值（年度）,万吨,2154.0
557,,,2007,铁路客运量:当月值（年度）,万人,93000.0
558,,,2007,铁路货运量:当月值（年度）,万吨,198900.0
559,,,2006,CPI:当月同比（年度）,%,-0.766666667
560,,,2006,CPI:消费品:当月同比（年度）,%,-1.588888889
561,,,2006,一级市场债券净融资量:合计（年度）,亿元,660.5266566666667
562,,,2006,个人住房公积金贷款利率:5年以上（年度）,%,6.0
563,,,2006,中长期贷款利率:5年以上（年度）,%,5.797499999999999
564,,,2006,产量:原煤:当月值（年度）,万吨,110807.1
565,,,2006,公路客运量:当月值（年度）,万人,1486200.0
566,,,2006,公路货运量:当月值（年度）,万吨,1072300.0
567,,,2006,发电量:火电:当月值（年度）,亿千瓦小时,26625.26
568,,,2006,固定资产投资完成额:当月值（年度）,亿元,31533.77
569,,,2006,工业增加值:当月同比（年度）,%,12.17272727272727
570,,,2006,房地产开发投资完成额:当月值（年度）,亿元,7319.84
571,,,2006,进口数量:煤及褐煤(煤炭):当月值（年度）,万吨,2160.0
572,,,2006,铁路客运量:当月值（年度）,万人,99900.0
573,,,2006,铁路货运量:当月值（年度）,万吨,186900.0
574,,,2005,CPI:当月同比（年度）,%,0.7241666666666666
575,,,2005,CPI:消费品:当月同比（年度）,%,-1.0
576,,,2005,一级市场债券净融资量:合计（年度）,亿元,427.2838351991666
577,,,2005,个人住房公积金贷款利率:5年以上（年度）,%,6.0
578,,,2005,中长期贷款利率:5年以上（年度）,%,6.21
579,,,2005,产量:原煤:当月值（年度）,万吨,96047.55
580,,,2005,公路客运量:当月值（年度）,万人,1433300.0
581,,,2005,公路货运量:当月值（年度）,万吨,1056200.0
582,,,2005,发电量:火电:当月值（年度）,亿千瓦小时,23273.16
583,,,2005,固定资产投资完成额:当月值（年度）,亿元,26695.89
584,,,2005,工业增加值:当月同比（年度）,%,10.363636363636363
585,,,2005,房地产开发投资完成额:当月值（年度）,亿元,5925.549999999999
586,,,2005,进口数量:煤及褐煤(煤炭):当月值（年度）,万吨,500.0
587,,,2005,铁路客运量:当月值（年度）,万人,99800.0
588,,,2005,铁路货运量:当月值（年度）,万吨,178600.0
589,,,2004,CPI:当月同比（年度）,%,0.3499999999999999
590,,,2004,一级市场债券净融资量:合计（年度）,亿元,385.582481485
591,,,2004,个人住房公积金贷款利率:5年以上（年度）,%,6.0
592,,,2004,中长期贷款利率:5年以上（年度）,%,6.21
593,,,2004,产量:原煤:当月值（年度）,万吨,84939.01999999999
594,,,2004,公路客运量:当月值（年度）,万人,1284800.0
595,,,2004,公路货运量:当月值（年度）,万吨,975300.0
596,,,2004,发电量:火电:当月值（年度）,亿千瓦小时,21509.22
597,,,2004,固定资产投资完成额:当月值（年度）,亿元,23287.95
598,,,2004,工业增加值:当月同比（年度）,%,11.727272727272728
599,,,2004,房地产开发投资完成额:当月值（年度）,亿元,4655.6900000000005
600,,,2004,进口数量:煤及褐煤(煤炭):当月值（年度）,万吨,424.0
601,,,2004,铁路客运量:当月值（年度）,万人,99400.0
602,,,2004,铁路货运量:当月值（年度）,万吨,165600.0
603,,,2003,CPI:当月同比（年度）,%,-1.4
604,,,2003,一级市场债券净融资量:合计（年度）,亿元,352.46083333333337
605,,,2003,个人住房公积金贷款利率:5年以上（年度）,%,7.666666666666667
606,,,2003,中长期贷款利率:5年以上（年度）,%,6.772500000000001
607,,,2003,产量:原煤:当月值（年度）,万吨,96573.78
608,,,2003,公路客运量:当月值（年度）,万人,1282200.0
609,,,2003,公路货运量:当月值（年度）,万吨,959100.0
610,,,2003,发电量:火电:当月值（年度）,亿千瓦小时,19786.26
611,,,2003,固定资产投资完成额:当月值（年度）,亿元,22886.81
612,,,2003,工业增加值:当月同比（年度）,%,7.927272727272726
613,,,2003,房地产开发投资完成额:当月值（年度）,亿元,3825.77
614,,,2003,进口数量:煤及褐煤(煤炭):当月值（年度）,万吨,336.0
615,,,2003,铁路客运量:当月值（年度）,万人,96100.0
616,,,2003,铁路货运量:当月值（年度）,万吨,156700.0
617,,,2002,CPI:当月同比（年度）,%,-0.775
618,,,2002,一级市场债券净融资量:合计（年度）,亿元,644.1136545454547
619,,,2002,个人住房公积金贷款利率:5年以上（年度）,%,8.0
620,,,2002,中长期贷款利率:5年以上（年度）,%,9.1725
621,,,2002,产量:原煤:当月值（年度）,万吨,113767.24
622,,,2002,公路客运量:当月值（年度）,万人,757900.0
623,,,2002,公路货运量:当月值（年度）,万吨,414800.0
624,,,2002,发电量:火电:当月值（年度）,亿千瓦小时,18350.92
625,,,2002,固定资产投资完成额:当月值（年度）,亿元,20448.570000000003
626,,,2002,工业增加值:当月同比（年度）,%,9.8
627,,,2002,房地产开发投资完成额:当月值（年度）,亿元,3436.66
628,,,2002,进口数量:煤及褐煤(煤炭):当月值（年度）,万吨,314.0
629,,,2002,铁路客运量:当月值（年度）,万人,90900.0
630,,,2002,铁路货运量:当月值（年度）,万吨,153700.0
631,,,2001,CPI:当月同比（年度）,%,2.808333333333333
632,,,2001,一级市场债券净融资量:合计（年度）,亿元,340.8544444444445
633,,,2001,中长期贷款利率:5年以上（年度）,%,11.947499999999998
634,,,2001,产量:原煤:当月值（年度）,万吨,135781.62
635,,,2001,公路客运量:当月值（年度）,万人,395000.0
636,,,2001,发电量:火电:当月值（年度）,亿千瓦小时,17653.420000000002
637,,,2001,固定资产投资完成额:当月值（年度）,亿元,18605.61
638,,,2001,房地产开发投资完成额:当月值（年度）,亿元,2978.25
639,,,2001,铁路客运量:当月值（年度）,万人,88600.0
640,,,2001,铁路货运量:当月值（年度）,万吨,162000.0
641,,,2000,CPI:当月同比（年度）,%,8.333333333333334
642,,,2000,一级市场债券净融资量:合计（年度）,亿元,222.1727272727273
643,,,2000,中长期贷款利率:5年以上（年度）,%,14.055
644,,,2000,公路客运量:当月值（年度）,万人,384073.0
645,,,2000,发电量:火电:当月值（年度）,亿千瓦小时,17073.92
646,,,2000,固定资产投资完成额:当月值（年度）,亿元,17092.26
647,,,2000,房地产开发投资完成额:当月值（年度）,亿元,3729.0
648,,,2000,铁路客运量:当月值（年度）,万人,90790.0
649,,,2000,铁路货运量:当月值（年度）,万吨,161502.0
650,,,1999,CPI:当月同比（年度）,%,17.066666666666666
651,,,1999,一级市场债券净融资量:合计（年度）,亿元,179.51333333333335
652,,,1999,中长期贷款利率:5年以上（年度）,%,15.03
653,,,1999,产量:原煤:当月值（年度）,万吨,129149.22999999998
654,,,1999,公路客运量:当月值（年度）,万人,334000.0
655,,,1999,发电量:火电:当月值（年度）,亿千瓦小时,15702.12
656,,,1999,固定资产投资完成额:当月值（年度）,亿元,15200.030000000002
657,,,1999,房地产开发投资完成额:当月值（年度）,亿元,2756.2599999999998
658,,,1999,铁路客运量:当月值（年度）,万人,101700.0
659,,,1999,铁路货运量:当月值（年度）,万吨,159300.0
660,,,1998,CPI:当月同比（年度）,%,24.175
661,,,1998,一级市场债券净融资量:合计（年度）,亿元,140.78166666666667
662,,,1998,中长期贷款利率:5年以上（年度）,%,14.039999999999996
663,,,1998,公路客运量:当月值（年度）,万人,367000.0
664,,,1998,发电量:火电:当月值（年度）,亿千瓦小时,14381.52
665,,,1998,固定资产投资完成额:当月值（年度）,亿元,9279.5
666,,,1998,房地产开发投资完成额:当月值（年度）,亿元,1737.15
667,,,1998,铁路客运量:当月值（年度）,万人,107600.0
668,,,1998,铁路货运量:当月值（年度）,万吨,157100.0
669,,,1997,CPI:当月同比（年度）,%,14.558333333333332
670,,,1997,一级市场债券净融资量:合计（年度）,亿元,70.795
671,,,1997,中长期贷款利率:5年以上（年度）,%,12.3
672,,,1997,产量:原煤:当月值（年度）,万吨,115411.30999999998
673,,,1997,公路客运量:当月值（年度）,万人,387300.0
674,,,1997,发电量:火电:当月值（年度）,亿千瓦小时,13305.4
675,,,1997,固定资产投资完成额:当月值（年度）,亿元,6666.67
676,,,1997,房地产开发投资完成额:当月值（年度）,亿元,1107.4699999999998
677,,,1997,铁路客运量:当月值（年度）,万人,104000.0
678,,,1997,铁路货运量:当月值（年度）,万吨,156600.0
679,,,1996,CPI:当月同比（年度）,%,6.341666666666666
680,,,1996,一级市场债券净融资量:合计（年度）,亿元,43.25
681,,,1996,中长期贷款利率:5年以上（年度）,%,9.72
682,,,1996,产量:原煤:当月值（年度）,万吨,109157.0
683,,,1996,公路客运量:当月值（年度）,万人,444300.0
684,,,1996,发电量:火电:当月值（年度）,亿千瓦小时,12134.8
685,,,1996,固定资产投资完成额:当月值（年度）,亿元,2741.99
686,,,1996,房地产开发投资完成额:当月值（年度）,亿元,471.6499999999999
687,,,1996,铁路客运量:当月值（年度）,万人,98500.0
688,,,1996,铁路货运量:当月值（年度）,万吨,152400.0
689,,,1995,CPI:当月同比（年度）,%,3.5583333333333336
690,,,1995,一级市场债券净融资量:合计（年度）,亿元,31.722500000000004
691,,,1995,中长期贷款利率:5年以上（年度）,%,9.72
692,,,1995,产量:原煤:当月值（年度）,万吨,105499.0
693,,,1995,公路客运量:当月值（年度）,万人,436900.0
694,,,1995,发电量:火电:当月值（年度）,亿千瓦小时,10921.8
695,,,1995,房地产开发投资完成额:当月值（年度）,亿元,236.43
696,,,1995,铁路客运量:当月值（年度）,万人,94900.0
697,,,1995,铁路货运量:当月值（年度）,万吨,147900.0
698,,,1994,CPI:当月同比（年度）,%,3.058333333333333
699,,,1994,一级市场债券净融资量:合计（年度）,亿元,-1.34
700,,,1994,产量:原煤:当月值（年度）,万吨,104639.0
701,,,1994,公路客运量:当月值（年度）,万人,419500.0
702,,,1994,发电量:火电:当月值（年度）,亿千瓦小时,9787.2
703,,,1994,铁路客运量:当月值（年度）,万人,95200.0
704,,,1994,铁路货运量:当月值（年度）,万吨,146300.0
705,,,1993,CPI:当月同比（年度）,%,18.816666666666663
706,,,1993,一级市场债券净融资量:合计（年度）,亿元,61.10666666666666
707,,,1993,产量:原煤:当月值（年度）,万吨,101865.0
708,,,1993,公路客运量:当月值（年度）,万人,428800.0
709,,,1993,发电量:火电:当月值（年度）,亿千瓦小时,9253.8
710,,,1993,铁路客运量:当月值（年度）,万人,112200.0
711,,,1993,铁路货运量:当月值（年度）,万吨,147180.0
712,,,1992,CPI:当月同比（年度）,%,18.73333333333333
713,,,1992,一级市场债券净融资量:合计（年度）,亿元,73.705
714,,,1992,公路客运量:当月值（年度）,万人,440200.0
715,,,1992,铁路客运量:当月值（年度）,万人,119300.0
716,,,1992,铁路货运量:当月值（年度）,万吨,140840.0
717,,,1991,CPI:当月同比（年度）,%,6.675000000000001
718,,,1991,一级市场债券净融资量:合计（年度）,亿元,72.46
719,,,1991,公路客运量:当月值（年度）,万人,453400.0
720,,,1991,公路货运量:当月值（年度）,万吨,0.0
721,,,1991,铁路客运量:当月值（年度）,万人,109000.0
722,,,1991,铁路货运量:当月值（年度）,万吨,136521.0
723,,,1990,CPI:当月同比（年度）,%,6.5
724,,,1990,一级市场债券净融资量:合计（年度）,亿元,13.63
725,,,1990,公路客运量:当月值（年度）,万人,246700.0
726,,,1990,铁路客运量:当月值（年度）,万人,107083.0
727,,,1990,铁路货运量:当月值（年度）,万吨,132211.0
728,,,1989,CPI:当月同比（年度）,%,9.3
729,,,1989,一级市场债券净融资量:合计（年度）,亿元,61.3
730,,,1989,铁路客运量:当月值（年度）,万人,110642.0
731,,,1989,铁路货运量:当月值（年度）,万吨,127515.0
732,,,1988,CPI:当月同比（年度）,%,2.7
733,,,1988,一级市场债券净融资量:合计（年度）,亿元,42.16
734,,,1988,铁路客运量:当月值（年度）,万人,112456.0
735,,,1988,铁路货运量:当月值（年度）,万吨,121101.0
736,,,1987,CPI:当月同比（年度）,%,2.0
737,,,1987,一级市场债券净融资量:合计（年度）,亿元,41.7
738,,,1987,铁路客运量:当月值（年度）,万人,52277.0
739,,,1987,铁路货运量:当月值（年度）,万吨,58796.0
740,,,1986,CPI:当月同比（年度）,%,2.0
741,,,1986,一级市场债券净融资量:合计（年度）,亿元,44.14
742,,,1985,CPI:当月同比（年度）,%,2.5
743,,,1985,一级市场债券净融资量:合计（年度）,亿元,48.66
744,,,1984,CPI:当月同比（年度）,%,7.5
745,,,1983,CPI:当月同比（年度）,%,1.9
746,,,1982,CPI:当月同比（年度）,%,0.7
747,,,1981,CPI:当月同比（年度）,%,2.7
748,,,1980,CPI:当月同比（年度）,%,0.3
749,,,1979,CPI:当月同比（年度）,%,0.4
750,,,1978,CPI:当月同比（年度）,%,0.7
751,,,1977,CPI:当月同比（年度）,%,0.1
752,,,1976,CPI:当月同比（年度）,%,0.2
753,,,1975,CPI:当月同比（年度）,%,-0.1
754,,,1974,CPI:当月同比（年度）,%,0.0
755,,,1974,不分地区:水路货运量:当月值（年度）,万吨,127403.0
756,,,1974,民航客运量:当月值（年度）,万人,643757.3779000001
757,,,1974,规模以上港口:货物吞吐量（年度）,亿吨,8.98700909090909
758,,,1973,CPI:当月同比（年度）,%,1.0
759,,,1972,CPI:当月同比（年度）,%,0.1
760,,,1971,CPI:当月同比（年度）,%,-0.6
761,,,1970,CPI:当月同比（年度）,%,-1.2
762,,,1969,CPI:当月同比（年度）,%,-1.2
763,,,1968,CPI:当月同比（年度）,%,-3.7
764,,,1967,CPI:当月同比（年度）,%,-5.9
765,,,1966,CPI:当月同比（年度）,%,3.8
766,,,1965,CPI:当月同比（年度）,%,16.1
767,,,1964,CPI:当月同比（年度）,%,2.5
768,,,1963,CPI:当月同比（年度）,%,0.3
769,,,1962,CPI:当月同比（年度）,%,-1.1
770,,,1961,CPI:当月同比（年度）,%,2.6
771,,,1960,CPI:当月同比（年度）,%,-0.1
772,,,1959,CPI:当月同比（年度）,%,0.3
773,,,1958,CPI:当月同比（年度）,%,1.4
774,,,1957,CPI:当月同比（年度）,%,5.1
775,,,1956,CPI:当月同比（年度）,%,2.7
776,,,1955,CPI:当月同比（年度）,%,12.5
