id,industryId,industry,targetName,targetUnit,value,createTime,updateTime,year
1569,13,电力、热力、燃气及水生产和供应业,雇员总数最大值,人,71955,12/9/2025 10:28:24,16/9/2025 09:51:56,2022
1570,13,电力、热力、燃气及水生产和供应业,雇员总数最小值,人,30,12/9/2025 10:28:24,16/9/2025 09:51:56,2022
1571,13,电力、热力、燃气及水生产和供应业,雇员总数中位数,人,2034.5,12/9/2025 10:28:24,16/9/2025 09:51:56,2022
1572,14,采矿业,雇员总数合计,人,3067260,12/9/2025 10:28:24,16/9/2025 09:51:56,2022
1573,14,采矿业,雇员总数均值,人,21449.3706293706,12/9/2025 10:28:24,16/9/2025 09:51:56,2022
1574,14,采矿业,雇员总数最大值,人,398482,12/9/2025 10:28:24,16/9/2025 09:51:56,2022
1575,14,采矿业,雇员总数最小值,人,19,12/9/2025 10:28:24,16/9/2025 09:51:56,2022
1576,14,采矿业,雇员总数中位数,人,3069,12/9/2025 10:28:24,16/9/2025 09:51:57,2022
1577,15,纺织鞋服业,雇员总数合计,人,1061271,12/9/2025 10:28:25,16/9/2025 09:51:57,2022
1578,15,纺织鞋服业,雇员总数均值,人,6099.25862068965,12/9/2025 10:28:25,16/9/2025 09:51:57,2022
1579,15,纺织鞋服业,雇员总数最大值,人,155459,12/9/2025 10:28:25,16/9/2025 09:51:57,2022
1580,15,纺织鞋服业,雇员总数最小值,人,30,12/9/2025 10:28:25,16/9/2025 09:51:57,2022
1581,15,纺织鞋服业,雇员总数中位数,人,1818.5,12/9/2025 10:28:25,16/9/2025 09:51:57,2022
1582,16,建筑业,雇员总数合计,人,2985620,12/9/2025 10:28:25,16/9/2025 09:51:57,2022
1583,16,建筑业,雇员总数均值,人,20449.4520547945,12/9/2025 10:28:25,16/9/2025 09:51:57,2022
1584,16,建筑业,雇员总数最大值,人,382437,12/9/2025 10:28:25,16/9/2025 09:51:57,2022
1585,16,建筑业,雇员总数最小值,人,10,12/9/2025 10:28:25,16/9/2025 09:51:57,2022
1586,16,建筑业,雇员总数中位数,人,1325.5,12/9/2025 10:28:25,16/9/2025 09:51:57,2022
1587,17,交通运输、仓储和邮政业,雇员总数合计,人,2128091,12/9/2025 10:28:25,16/9/2025 09:51:58,2022
1588,17,交通运输、仓储和邮政业,雇员总数均值,人,12230.408045977,12/9/2025 10:28:25,16/9/2025 09:51:58,2022
1589,17,交通运输、仓储和邮政业,雇员总数最大值,人,390002,12/9/2025 10:28:26,16/9/2025 09:51:58,2022
1590,17,交通运输、仓储和邮政业,雇员总数最小值,人,30,12/9/2025 10:28:26,16/9/2025 09:51:58,2022
1591,17,交通运输、仓储和邮政业,雇员总数中位数,人,2946.5,12/9/2025 10:28:26,16/9/2025 09:51:58,2022
1592,18,通用设备制造业,雇员总数合计,人,599211,12/9/2025 10:28:26,16/9/2025 09:51:58,2022
1593,18,通用设备制造业,雇员总数均值,人,2813.19718309859,12/9/2025 10:28:26,16/9/2025 09:51:58,2022
1594,18,通用设备制造业,雇员总数最大值,人,41798,12/9/2025 10:28:26,16/9/2025 09:51:58,2022
1595,18,通用设备制造业,雇员总数最小值,人,11,12/9/2025 10:28:26,16/9/2025 09:51:58,2022
1596,18,通用设备制造业,雇员总数中位数,人,1499,12/9/2025 10:28:26,16/9/2025 09:51:58,2022
1597,19,半导体业,雇员总数合计,人,753598,12/9/2025 10:28:26,16/9/2025 09:51:58,2022
1598,19,半导体业,雇员总数均值,人,4381.38372093023,12/9/2025 10:28:26,16/9/2025 09:51:58,2022
1599,19,半导体业,雇员总数最大值,人,97016,12/9/2025 10:28:26,16/9/2025 09:51:58,2022
1600,19,半导体业,雇员总数最小值,人,100,12/9/2025 10:28:26,16/9/2025 09:51:58,2022
1601,19,半导体业,雇员总数中位数,人,1199,12/9/2025 10:28:26,16/9/2025 09:51:58,2022
1602,20,租赁和商务服务业,雇员总数合计,人,256692,12/9/2025 10:28:27,16/9/2025 09:51:59,2022
1603,20,租赁和商务服务业,雇员总数均值,人,2333.56363636364,12/9/2025 10:28:27,16/9/2025 09:51:59,2022
1604,20,租赁和商务服务业,雇员总数最大值,人,31971,12/9/2025 10:28:27,16/9/2025 09:51:59,2022
1605,20,租赁和商务服务业,雇员总数最小值,人,11,12/9/2025 10:28:27,16/9/2025 09:51:59,2022
1606,20,租赁和商务服务业,雇员总数中位数,人,776.5,12/9/2025 10:28:27,16/9/2025 09:51:59,2022
1607,21,通信传输设备业,雇员总数合计,人,675639,12/9/2025 10:28:27,16/9/2025 09:51:59,2022
1608,21,通信传输设备业,雇员总数均值,人,5677.63865546218,12/9/2025 10:28:27,16/9/2025 09:51:59,2022
1609,21,通信传输设备业,雇员总数最大值,人,207089,12/9/2025 10:28:27,16/9/2025 09:51:59,2022
1610,21,通信传输设备业,雇员总数最小值,人,83,12/9/2025 10:28:27,16/9/2025 09:51:59,2022
1611,21,通信传输设备业,雇员总数中位数,人,1302,12/9/2025 10:28:27,16/9/2025 09:51:59,2022
1612,22,非金属矿物制品业,雇员总数合计,人,863907,12/9/2025 10:28:28,16/9/2025 09:51:59,2022
1613,22,非金属矿物制品业,雇员总数均值,人,6911.256,12/9/2025 10:28:28,16/9/2025 09:52:00,2022
1614,22,非金属矿物制品业,雇员总数最大值,人,150463,12/9/2025 10:28:28,16/9/2025 09:52:00,2022
1615,22,非金属矿物制品业,雇员总数最小值,人,29,12/9/2025 10:28:28,16/9/2025 09:52:00,2022
1616,22,非金属矿物制品业,雇员总数中位数,人,2457,12/9/2025 10:28:28,16/9/2025 09:52:00,2022
1617,23,橡胶和塑料制品业,雇员总数合计,人,218137,12/9/2025 10:28:28,16/9/2025 09:52:00,2022
1618,23,橡胶和塑料制品业,雇员总数均值,人,2038.66355140187,12/9/2025 10:28:28,16/9/2025 09:52:00,2022
1619,23,橡胶和塑料制品业,雇员总数最大值,人,21408,12/9/2025 10:28:28,16/9/2025 09:52:00,2022
1620,23,橡胶和塑料制品业,雇员总数最小值,人,102,12/9/2025 10:28:28,16/9/2025 09:52:00,2022
1621,23,橡胶和塑料制品业,雇员总数中位数,人,1198,12/9/2025 10:28:29,16/9/2025 09:52:00,2022
1622,24,综合,雇员总数合计,人,439485,12/9/2025 10:28:29,16/9/2025 09:52:00,2022
1623,24,综合,雇员总数均值,人,12926.0294117647,12/9/2025 10:28:29,16/9/2025 09:52:01,2022
1624,24,综合,雇员总数最大值,人,161490,12/9/2025 10:28:29,16/9/2025 09:52:01,2022
1625,24,综合,雇员总数最小值,人,13,12/9/2025 10:28:29,16/9/2025 09:52:01,2022
1626,24,综合,雇员总数中位数,人,563.5,12/9/2025 10:28:29,16/9/2025 09:52:01,2022
1627,25,其他制造业,雇员总数合计,人,71136,12/9/2025 10:28:30,16/9/2025 09:52:01,2022
1628,25,其他制造业,雇员总数均值,人,1342.18867924528,12/9/2025 10:28:30,16/9/2025 09:52:01,2022
1629,25,其他制造业,雇员总数最大值,人,6133,12/9/2025 10:28:30,16/9/2025 09:52:01,2022
1630,25,其他制造业,雇员总数最小值,人,47,12/9/2025 10:28:30,16/9/2025 09:52:01,2022
1631,25,其他制造业,雇员总数中位数,人,702,12/9/2025 10:28:30,16/9/2025 09:52:01,2022
1632,26,金属制品业,雇员总数合计,人,405229,12/9/2025 10:28:31,16/9/2025 09:52:01,2022
1633,26,金属制品业,雇员总数均值,人,3554.64035087719,12/9/2025 10:28:31,16/9/2025 09:52:01,2022
1634,26,金属制品业,雇员总数最大值,人,62160,12/9/2025 10:28:31,16/9/2025 09:52:01,2022
1635,26,金属制品业,雇员总数最小值,人,66,12/9/2025 10:28:31,16/9/2025 09:52:01,2022
1636,26,金属制品业,雇员总数中位数,人,1378.5,12/9/2025 10:28:31,16/9/2025 09:52:01,2022
1637,27,铁路、船舶、航空航天和其他运输设备制造业,雇员总数合计,人,807726,12/9/2025 10:28:32,16/9/2025 09:52:02,2022
1638,27,铁路、船舶、航空航天和其他运输设备制造业,雇员总数均值,人,8158.84848484848,12/9/2025 10:28:32,16/9/2025 09:52:02,2022
1639,27,铁路、船舶、航空航天和其他运输设备制造业,雇员总数最大值,人,157211,12/9/2025 10:28:32,16/9/2025 09:52:02,2022
1640,27,铁路、船舶、航空航天和其他运输设备制造业,雇员总数最小值,人,72,12/9/2025 10:28:32,16/9/2025 09:52:02,2022
1641,27,铁路、船舶、航空航天和其他运输设备制造业,雇员总数中位数,人,1611,12/9/2025 10:28:32,16/9/2025 09:52:02,2022
1642,28,水利、环境和公共设施管理业,雇员总数合计,人,486672,12/9/2025 10:28:33,16/9/2025 09:52:02,2022
1643,28,水利、环境和公共设施管理业,雇员总数均值,人,4724.97087378641,12/9/2025 10:28:33,16/9/2025 09:52:02,2022
1644,28,水利、环境和公共设施管理业,雇员总数最大值,人,77480,12/9/2025 10:28:33,16/9/2025 09:52:02,2022
1645,28,水利、环境和公共设施管理业,雇员总数最小值,人,89,12/9/2025 10:28:33,16/9/2025 09:52:02,2022
1646,28,水利、环境和公共设施管理业,雇员总数中位数,人,941,12/9/2025 10:28:33,16/9/2025 09:52:02,2022
1647,29,金属冶炼和压延加工业,雇员总数合计,人,1136156,12/9/2025 10:28:33,16/9/2025 09:52:02,2022
1648,29,金属冶炼和压延加工业,雇员总数均值,人,7835.55862068966,12/9/2025 10:28:33,16/9/2025 09:52:02,2022
1649,29,金属冶炼和压延加工业,雇员总数最大值,人,67377,12/9/2025 10:28:34,16/9/2025 09:52:02,2022
1650,29,金属冶炼和压延加工业,雇员总数最小值,人,22,12/9/2025 10:28:34,16/9/2025 09:52:02,2022
1651,29,金属冶炼和压延加工业,雇员总数中位数,人,3033,12/9/2025 10:28:34,16/9/2025 09:52:03,2022
1652,30,科学研究和技术服务业,雇员总数合计,人,394311,12/9/2025 10:28:34,16/9/2025 09:52:03,2022
1653,30,科学研究和技术服务业,雇员总数均值,人,3104.81102362205,12/9/2025 10:28:34,16/9/2025 09:52:03,2022
1654,30,科学研究和技术服务业,雇员总数最大值,人,44397,12/9/2025 10:28:34,16/9/2025 09:52:03,2022
1655,30,科学研究和技术服务业,雇员总数最小值,人,93,12/9/2025 10:28:34,16/9/2025 09:52:03,2022
1656,30,科学研究和技术服务业,雇员总数中位数,人,1380,12/9/2025 10:28:34,16/9/2025 09:52:03,2022
1657,31,教育,雇员总数合计,人,182887,12/9/2025 10:28:35,16/9/2025 09:52:03,2022
1658,31,教育,雇员总数均值,人,3048.11666666667,12/9/2025 10:28:35,16/9/2025 09:52:03,2022
1659,31,教育,雇员总数最大值,人,22660,12/9/2025 10:28:35,16/9/2025 09:52:03,2022
1660,31,教育,雇员总数最小值,人,16,12/9/2025 10:28:35,16/9/2025 09:52:03,2022
1661,31,教育,雇员总数中位数,人,1372,12/9/2025 10:28:35,16/9/2025 09:52:03,2022
1662,32,仪器仪表制造业,雇员总数合计,人,116087,12/9/2025 10:28:35,16/9/2025 09:52:04,2022
1663,32,仪器仪表制造业,雇员总数均值,人,1304.34831460674,12/9/2025 10:28:35,16/9/2025 09:52:04,2022
1664,32,仪器仪表制造业,雇员总数最大值,人,8130,12/9/2025 10:28:35,16/9/2025 09:52:04,2022
1665,32,仪器仪表制造业,雇员总数最小值,人,24,12/9/2025 10:28:35,16/9/2025 09:52:04,2022
1666,32,仪器仪表制造业,雇员总数中位数,人,801,12/9/2025 10:28:35,16/9/2025 09:52:04,2022
1667,33,文化、体育和娱乐业,雇员总数合计,人,205021,12/9/2025 10:28:36,16/9/2025 09:52:04,2022
1668,33,文化、体育和娱乐业,雇员总数均值,人,2329.78409090909,12/9/2025 10:28:36,16/9/2025 09:52:04,2022
1669,33,文化、体育和娱乐业,雇员总数最大值,人,13851,12/9/2025 10:28:36,16/9/2025 09:52:04,2022
1670,33,文化、体育和娱乐业,雇员总数最小值,人,22,12/9/2025 10:28:36,16/9/2025 09:52:04,2022
1671,33,文化、体育和娱乐业,雇员总数中位数,人,658,12/9/2025 10:28:36,16/9/2025 09:52:04,2022
1672,34,农、林、牧、渔业,雇员总数合计,人,368408,12/9/2025 10:28:36,16/9/2025 09:52:04,2022
1673,34,农、林、牧、渔业,雇员总数均值,人,7368.16,12/9/2025 10:28:36,16/9/2025 09:52:04,2022
1674,34,农、林、牧、渔业,雇员总数最大值,人,140457,12/9/2025 10:28:36,16/9/2025 09:52:04,2022
1675,34,农、林、牧、渔业,雇员总数最小值,人,29,12/9/2025 10:28:36,16/9/2025 09:52:04,2022
1676,34,农、林、牧、渔业,雇员总数中位数,人,1757,12/9/2025 10:28:36,16/9/2025 09:52:04,2022
1677,35,卫生和社会工作,雇员总数合计,人,174035,12/9/2025 10:28:36,16/9/2025 09:52:05,2022
1678,35,卫生和社会工作,雇员总数均值,人,6001.20689655172,12/9/2025 10:28:36,16/9/2025 09:52:05,2022
1679,35,卫生和社会工作,雇员总数最大值,人,36827,12/9/2025 10:28:37,16/9/2025 09:52:05,2022
1680,35,卫生和社会工作,雇员总数最小值,人,112,12/9/2025 10:28:37,16/9/2025 09:52:05,2022
1681,35,卫生和社会工作,雇员总数中位数,人,2636,12/9/2025 10:28:37,16/9/2025 09:52:05,2022
1682,36,造纸和纸制品业,雇员总数合计,人,229429,12/9/2025 10:28:37,16/9/2025 09:52:05,2022
1683,36,造纸和纸制品业,雇员总数均值,人,4498.60784313726,12/9/2025 10:28:37,16/9/2025 09:52:05,2022
1684,36,造纸和纸制品业,雇员总数最大值,人,23097,12/9/2025 10:28:37,16/9/2025 09:52:05,2022
1685,36,造纸和纸制品业,雇员总数最小值,人,119,12/9/2025 10:28:37,16/9/2025 09:52:05,2022
1686,36,造纸和纸制品业,雇员总数中位数,人,1742,12/9/2025 10:28:37,16/9/2025 09:52:05,2022
1687,37,住宿和餐饮业,雇员总数合计,人,701184,12/9/2025 10:28:37,16/9/2025 09:52:05,2022
1688,37,住宿和餐饮业,雇员总数均值,人,21912,12/9/2025 10:28:37,16/9/2025 09:52:06,2022
1689,37,住宿和餐饮业,雇员总数最大值,人,400069,12/9/2025 10:28:37,16/9/2025 09:52:06,2022
1690,37,住宿和餐饮业,雇员总数最小值,人,7,12/9/2025 10:28:37,16/9/2025 09:52:06,2022
1691,37,住宿和餐饮业,雇员总数中位数,人,2993.5,12/9/2025 10:28:38,16/9/2025 09:52:06,2022
1692,38,家具制造业,雇员总数合计,人,213012,12/9/2025 10:28:38,16/9/2025 09:52:06,2022
1693,38,家具制造业,雇员总数均值,人,4953.76744186046,12/9/2025 10:28:38,16/9/2025 09:52:06,2022
1694,38,家具制造业,雇员总数最大值,人,25851,12/9/2025 10:28:38,16/9/2025 09:52:06,2022
1695,38,家具制造业,雇员总数最小值,人,28,12/9/2025 10:28:38,16/9/2025 09:52:06,2022
1696,38,家具制造业,雇员总数中位数,人,2733,12/9/2025 10:28:38,16/9/2025 09:52:06,2022
1697,39,印刷和记录媒介复制业,雇员总数合计,人,44244,12/9/2025 10:28:38,16/9/2025 09:52:06,2022
1698,39,印刷和记录媒介复制业,雇员总数均值,人,1382.625,12/9/2025 10:28:38,16/9/2025 09:52:06,2022
1699,39,印刷和记录媒介复制业,雇员总数最大值,人,5743,12/9/2025 10:28:38,16/9/2025 09:52:06,2022
1700,39,印刷和记录媒介复制业,雇员总数最小值,人,139,12/9/2025 10:28:38,16/9/2025 09:52:06,2022
1701,39,印刷和记录媒介复制业,雇员总数中位数,人,964,12/9/2025 10:28:39,16/9/2025 09:52:06,2022
1702,41,文教、工美、体育和娱乐用品制造业,雇员总数合计,人,63293,12/9/2025 10:28:39,16/9/2025 09:52:07,2022
1703,41,文教、工美、体育和娱乐用品制造业,雇员总数均值,人,1622.89743589744,12/9/2025 10:28:39,16/9/2025 09:52:07,2022
1704,41,文教、工美、体育和娱乐用品制造业,雇员总数最大值,人,7350,12/9/2025 10:28:39,16/9/2025 09:52:07,2022
1705,41,文教、工美、体育和娱乐用品制造业,雇员总数最小值,人,63,12/9/2025 10:28:39,16/9/2025 09:52:07,2022
1706,41,文教、工美、体育和娱乐用品制造业,雇员总数中位数,人,1077,12/9/2025 10:28:39,16/9/2025 09:52:07,2022
1712,43,化学纤维制造业,雇员总数合计,人,210408,12/9/2025 10:28:40,16/9/2025 09:52:08,2022
1713,43,化学纤维制造业,雇员总数均值,人,6188.47058823529,12/9/2025 10:28:40,16/9/2025 09:52:08,2022
1714,43,化学纤维制造业,雇员总数最大值,人,38518,12/9/2025 10:28:40,16/9/2025 09:52:08,2022
1715,43,化学纤维制造业,雇员总数最小值,人,302,12/9/2025 10:28:40,16/9/2025 09:52:08,2022
1716,43,化学纤维制造业,雇员总数中位数,人,2223.5,12/9/2025 10:28:40,16/9/2025 09:52:08,2022
1722,45,石油加工、炼焦和核燃料加工业,雇员总数合计,人,72163,12/9/2025 10:28:41,16/9/2025 09:52:09,2022
1723,45,石油加工、炼焦和核燃料加工业,雇员总数均值,人,3436.33333333333,12/9/2025 10:28:41,16/9/2025 09:52:09,2022
1724,45,石油加工、炼焦和核燃料加工业,雇员总数最大值,人,14712,12/9/2025 10:28:41,16/9/2025 09:52:09,2022
1725,45,石油加工、炼焦和核燃料加工业,雇员总数最小值,人,59,12/9/2025 10:28:41,16/9/2025 09:52:09,2022
1726,45,石油加工、炼焦和核燃料加工业,雇员总数中位数,人,1893,12/9/2025 10:28:41,16/9/2025 09:52:09,2022
1727,46,废弃资源综合利用业,雇员总数合计,人,66509,12/9/2025 10:28:41,16/9/2025 09:52:09,2022
1728,46,废弃资源综合利用业,雇员总数均值,人,2463.2962962963,12/9/2025 10:28:41,16/9/2025 09:52:09,2022
1729,46,废弃资源综合利用业,雇员总数最大值,人,10325,12/9/2025 10:28:41,16/9/2025 09:52:09,2022
1730,46,废弃资源综合利用业,雇员总数最小值,人,14,12/9/2025 10:28:41,16/9/2025 09:52:09,2022
1731,46,废弃资源综合利用业,雇员总数中位数,人,1555,12/9/2025 10:28:41,16/9/2025 09:52:09,2022
1732,47,木材加工和木、竹、藤、棕、草制品业,雇员总数合计,人,19090,12/9/2025 10:28:42,16/9/2025 09:52:10,2022
1733,47,木材加工和木、竹、藤、棕、草制品业,雇员总数均值,人,1735.45454545455,12/9/2025 10:28:42,16/9/2025 09:52:10,2022
1734,47,木材加工和木、竹、藤、棕、草制品业,雇员总数最大值,人,6541,12/9/2025 10:28:42,16/9/2025 09:52:10,2022
1735,47,木材加工和木、竹、藤、棕、草制品业,雇员总数最小值,人,32,12/9/2025 10:28:42,16/9/2025 09:52:10,2022
1736,47,木材加工和木、竹、藤、棕、草制品业,雇员总数中位数,人,1207,12/9/2025 10:28:42,16/9/2025 09:52:10,2022
1737,48,居民服务、修理和其他服务业,雇员总数合计,人,3547,12/9/2025 10:28:42,16/9/2025 09:52:10,2022
1738,48,居民服务、修理和其他服务业,雇员总数均值,人,886.75,12/9/2025 10:28:42,16/9/2025 09:52:10,2022
1739,48,居民服务、修理和其他服务业,雇员总数最大值,人,2409,12/9/2025 10:28:42,16/9/2025 09:52:10,2022
1740,48,居民服务、修理和其他服务业,雇员总数最小值,人,211,12/9/2025 10:28:42,16/9/2025 09:52:10,2022
1741,48,居民服务、修理和其他服务业,雇员总数中位数,人,463.5,12/9/2025 10:28:42,16/9/2025 09:52:10,2022
1742,0,全行业,雇员总数合计,人,50761511,12/9/2025 10:28:42,5/11/2025 08:56:03,2022
1743,0,全行业,雇员总数均值,人,7395.32502913753,12/9/2025 10:28:43,5/11/2025 08:56:03,2022
1744,0,全行业,雇员总数最大值,人,570173,12/9/2025 10:28:43,5/11/2025 08:56:03,2022
1745,0,全行业,雇员总数最小值,人,2,12/9/2025 10:28:43,5/11/2025 08:56:03,2022
1746,0,全行业,雇员总数中位数,人,1506,12/9/2025 10:28:43,5/11/2025 08:56:03,2022
1747,1,医药制造业,营收额合计,十万元,18466018.089316297,12/9/2025 10:28:43,16/9/2025 09:52:11,2022
1748,1,医药制造业,营业收入金额均值,元,4235325249.84319,12/9/2025 10:28:43,16/9/2025 09:52:11,2022
1749,1,医药制造业,营收金额最大值,十万元,2181829.689,12/9/2025 10:28:43,16/9/2025 09:52:11,2022
1750,1,医药制造业,营业收入最小值,万元,2.601638,12/9/2025 10:28:43,16/9/2025 09:52:11,2022
1751,1,医药制造业,营业收入总额中位数,十万元,14091.22601,12/9/2025 10:28:43,16/9/2025 09:52:11,2022
1752,2,化学原料和化学制品制造业,营收额合计,百万元,2170051.6600990603,12/9/2025 10:28:43,16/9/2025 09:52:12,2022
1753,2,化学原料和化学制品制造业,营业收入均值,万元,596168.038488753,12/9/2025 10:28:43,16/9/2025 09:52:12,2022
1754,2,化学原料和化学制品制造业,营业收入金额最大值,万元,16556546.271166,12/9/2025 10:28:43,16/9/2025 09:52:12,2022
1755,2,化学原料和化学制品制造业,营业收入总额最小值,十万元,621.98683,12/9/2025 10:28:43,16/9/2025 09:52:12,2022
1756,2,化学原料和化学制品制造业,营业收入中位数,十万元,24672.07617,12/9/2025 10:28:44,16/9/2025 09:52:12,2022
1757,3,信息传输、软件和信息技术服务业,营业收入总额合计,千万元,1093510.11994583,12/9/2025 10:28:44,16/9/2025 09:52:12,2022
1758,3,信息传输、软件和信息技术服务业,营业收入金额均值,百万元,16979.970806612302,12/9/2025 10:28:44,16/9/2025 09:52:12,2022
1759,3,信息传输、软件和信息技术服务业,营收金额最大值,元,1046236593774,12/9/2025 10:28:44,16/9/2025 09:52:12,2022
1760,3,信息传输、软件和信息技术服务业,营业收入金额最小值,百万元,1.1052347,12/9/2025 10:28:44,16/9/2025 09:52:12,2022
1761,3,信息传输、软件和信息技术服务业,营业收入金额中位数,万元,105759.06139199999,12/9/2025 10:28:44,16/9/2025 09:52:12,2022
1762,4,房地产业,营业收入总额合计,万元,616264868.413783,12/9/2025 10:28:44,16/9/2025 09:52:13,2022
1763,4,房地产业,营业收入金额均值,万元,2089033.4522501098,12/9/2025 10:28:44,16/9/2025 09:52:13,2022
1764,4,房地产业,营业收入总额最大值,万元,50383839.057374,12/9/2025 10:28:44,16/9/2025 09:52:13,2022
1765,4,房地产业,营收金额最小值,千万元,0.302803991,12/9/2025 10:28:44,16/9/2025 09:52:13,2022
1766,4,房地产业,营业收入金额中位数,千万元,314.7341727,12/9/2025 10:28:44,16/9/2025 09:52:13,2022
1767,5,专用设备制造业,营收金额合计,百万元,1506565.85524658,12/9/2025 10:28:45,16/9/2025 09:52:13,2022
1768,5,专用设备制造业,营收额均值,元,3377950348.0865,12/9/2025 10:28:45,16/9/2025 09:52:13,2022
1769,5,专用设备制造业,营收额最大值,千万元,9381.716065,12/9/2025 10:28:45,16/9/2025 09:52:13,2022
1770,5,专用设备制造业,营业收入最小值,万元,2160.3387,12/9/2025 10:28:45,16/9/2025 09:52:13,2022
1771,5,专用设备制造业,营业收入中位数,十万元,11668.43091,12/9/2025 10:28:45,16/9/2025 09:52:14,2022
1772,6,消费电子及电气业,营业收入金额合计,百万元,5240651.889524871,12/9/2025 10:28:46,16/9/2025 09:52:14,2022
1773,6,消费电子及电气业,营收金额均值,万元,1463869.24288404,12/9/2025 10:28:46,16/9/2025 09:52:14,2022
1774,6,消费电子及电气业,营业收入金额最大值,千万元,51184.95022,12/9/2025 10:28:46,16/9/2025 09:52:14,2022
1775,6,消费电子及电气业,营业收入金额最小值,百万元,25.9220526,12/9/2025 10:28:46,16/9/2025 09:52:14,2022
1776,6,消费电子及电气业,营收金额中位数,千万元,165.3988429,12/9/2025 10:28:46,16/9/2025 09:52:14,2022
1777,7,金融业,营业收入金额合计,十万元,205088247.2,12/9/2025 10:28:47,16/9/2025 09:52:14,2022
1778,7,金融业,营业收入金额均值,万元,7023570.10811987,12/9/2025 10:28:47,16/9/2025 09:52:14,2022
1779,7,金融业,营业收入总额最大值,千万元,122135.13,12/9/2025 10:28:47,16/9/2025 09:52:14,2022
1780,7,金融业,营业收入总额最小值,万元,-102729.0111,12/9/2025 10:28:47,16/9/2025 09:52:14,2022
1781,7,金融业,营收额中位数,十万元,49524.053038699996,12/9/2025 10:28:47,16/9/2025 09:52:14,2022
1782,8,商业电气机械和器材制造业,营业收入金额合计,万元,306846442.976224,12/9/2025 10:28:47,16/9/2025 09:52:15,2022
1783,8,商业电气机械和器材制造业,营业收入均值,十万元,95889.51343,12/9/2025 10:28:47,16/9/2025 09:52:15,2022
1784,8,商业电气机械和器材制造业,营业收入金额最大值,万元,32859392.94,12/9/2025 10:28:47,16/9/2025 09:52:15,2022
1785,8,商业电气机械和器材制造业,营收额最小值,千万元,2.74415225,12/9/2025 10:28:47,16/9/2025 09:52:15,2022
1786,8,商业电气机械和器材制造业,营业收入中位数,百万元,2210.5800120999997,12/9/2025 10:28:47,16/9/2025 09:52:15,2022
1787,9,批发和零售业,营业收入金额合计,千万元,712088.5414668099,12/9/2025 10:28:48,16/9/2025 09:52:15,2022
1788,9,批发和零售业,营收金额均值,千万元,2608.38293577586,12/9/2025 10:28:48,16/9/2025 09:52:15,2022
1789,9,批发和零售业,营收金额最大值,百万元,832812.03827532,12/9/2025 10:28:48,16/9/2025 09:52:15,2022
1790,9,批发和零售业,营业收入金额最小值,百万元,5.1423327,12/9/2025 10:28:48,16/9/2025 09:52:15,2022
1791,9,批发和零售业,营业收入金额中位数,十万元,39705.353579200004,12/9/2025 10:28:48,16/9/2025 09:52:15,2022
1792,10,食品饮料业,营业收入金额合计,元,2631504982328.34,12/9/2025 10:28:49,16/9/2025 09:52:16,2022
1793,10,食品饮料业,营业收入金额均值,元,10653866325.216,12/9/2025 10:28:49,16/9/2025 09:52:16,2022
1794,10,食品饮料业,营收额最大值,十万元,2574854.024,12/9/2025 10:28:49,16/9/2025 09:52:16,2022
1795,10,食品饮料业,营业收入总额最小值,百万元,30.172188,12/9/2025 10:28:49,16/9/2025 09:52:16,2022
1796,10,食品饮料业,营收额中位数,十万元,26120.744213899998,12/9/2025 10:28:49,16/9/2025 09:52:16,2022
1802,12,汽车制造业,营业收入金额合计,十万元,46144499.5411947,12/9/2025 10:28:51,16/9/2025 09:52:17,2022
1803,12,汽车制造业,营收额均值,万元,2006282.5887476,12/9/2025 10:28:51,16/9/2025 09:52:17,2022
1804,12,汽车制造业,营业收入总额最大值,万元,72098759.389101,12/9/2025 10:28:51,16/9/2025 09:52:17,2022
1805,12,汽车制造业,营业收入金额最小值,万元,2040.6413,12/9/2025 10:28:51,16/9/2025 09:52:17,2022
1806,12,汽车制造业,营业收入金额中位数,万元,291210.9176,12/9/2025 10:28:51,16/9/2025 09:52:17,2022
1807,13,电力、热力、燃气及水生产和供应业,营业收入金额合计,十万元,37043702.3229807,12/9/2025 10:28:52,16/9/2025 09:52:17,2022
1808,13,电力、热力、燃气及水生产和供应业,营业收入总额均值,元,19599842498.9316,12/9/2025 10:28:52,16/9/2025 09:52:17,2022
1809,13,电力、热力、燃气及水生产和供应业,营业收入金额最大值,千万元,24672.47414,12/9/2025 10:28:52,16/9/2025 09:52:17,2022
1810,13,电力、热力、燃气及水生产和供应业,营业收入最小值,万元,3295.6737,12/9/2025 10:28:52,16/9/2025 09:52:17,2022
1811,13,电力、热力、燃气及水生产和供应业,营业收入金额中位数,万元,452216.1646,12/9/2025 10:28:52,16/9/2025 09:52:17,2022
1812,14,采矿业,营业收入金额合计,元,18206861699735.1,12/9/2025 10:28:53,16/9/2025 09:52:18,2022
1813,14,采矿业,营收额均值,千万元,12732.0711186959,12/9/2025 10:28:53,16/9/2025 09:52:18,2022
1814,14,采矿业,营业收入金额最大值,元,3318168582439,12/9/2025 10:28:53,16/9/2025 09:52:18,2022
1815,14,采矿业,营收额最小值,千万元,0.0137351,12/9/2025 10:28:53,16/9/2025 09:52:18,2022
1816,14,采矿业,营业收入总额中位数,元,6266785975,12/9/2025 10:28:53,16/9/2025 09:52:18,2022
