id,year,bmCode,companyType,bmCompanyName,completedDate,listingDate,delistingDate,industryId,secondIndustryId,firstClassificationId,secondClassificationId,secondClassification,firstClassification,secondIndustry,industry,province,city,area,exchange,plate,ownership,multipleList,isResult,country,isDelete,companyStatusType,createTime,updateTime
768,2022,600276,国外,远芯盛集成电路有限公司,,,,,,0,0,,,制药,医药制造业,Bavaria,Frankfurt,,NYSE,NASDAQ Global Select,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
771,2022,600279,国外,新泽瀚财富管理控股公司,,,,,,0,0,,,水路交通运输业,交通运输、仓储和邮政业,Ontario,Tokyo,,NASDAQ,NASDAQ Global Select,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
779,2022,600288,国外,十酷盛电子控股公司,,,,,,0,0,,,其他专用设备制造业,专用设备制造业,Bavaria,London,,TSX,Main Board,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
782,2022,600291,国外,新环昌综合开发控股公司,,,,,,0,0,,,非银金融,,Zurich,Toronto,,TSX,Main Board,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
783,2022,600292,国外,绿电锦批发集团公司,,,,,,0,0,,,水利、环境和公共设施管理业,水利、环境和公共设施管理业,New South Wales,Tokyo,,LSE,Prime,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
789,2022,600298,国外,众尹创城市发展集团公司,,,,,,0,0,,,食品业,食品饮料业,New South Wales,New York,,XETRA,Main Board,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
794,2022,600303,国外,花芯启批发股份公司,,,,,,0,0,,,汽车零部件制造业,汽车制造业,Ontario,New York,,TSX,Main Board,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
797,2022,600307,国外,众业澜置业公司,,,,,,0,0,,,黑色金属冶炼和压延加工业,金属冶炼和压延加工业,New South Wales,Toronto,,XETRA,Main Board,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
798,2022,600308,国外,科新盛软件发展公司,,,,,,0,0,,,造纸和纸制品业,造纸和纸制品业,England,New York,,NYSE,,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
800,2022,600310,国外,冀禾润化工发展公司,,,,,,0,0,,,电力热力生产和供应业,电力、热力、燃气及水生产和供应业,New South Wales,New York,,SGX,Prime,,0,1,法国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
805,2022,600316,国外,众禾锦新能源汽车集团公司,,,,,,0,0,,,航空航天,铁路、船舶、航空航天和其他运输设备制造业,Tokyo,Toronto,,TSE,Growth,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
810,2022,900947,国外,高尹泽电子科技公司,,,,,,0,0,,,机械设备,,California,New York,,ASX,Main Board,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
811,2022,600321,国外,冀桥泽城市发展股份公司,,,,,,0,0,,,木材加工和木、竹、藤、棕、草制品业,木材加工和木、竹、藤、棕、草制品业,Tokyo,Toronto,,ASX,Standard,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
813,2022,600323,国外,新业科金融股份公司,,,,,,0,0,,,水利、环境和公共设施管理业,水利、环境和公共设施管理业,New South Wales,Sydney,,TSX,Prime,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
814,2022,600325,国外,凯阳拓零售发展公司,,,,,,0,0,,,住宅,房地产业,Zurich,London,,,Growth,,0,1,法国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
818,2022,600329,国外,恒工启传媒发展公司,,,,,,0,0,,,制药,医药制造业,California,Sydney,,NYSE,Growth,,0,1,法国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
819,2022,600330,国外,长桥创医药股份公司,,,,,,0,0,,,电子元件及设备,消费电子及电气业,California,Sydney,,TSE,Standard,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
821,2022,600332,国外,物阳源水务公司,,,,,,0,0,,,制药,医药制造业,California,,,XETRA,Prime,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
822,2022,600333,国外,保酷禾金融股份公司,,,,,,0,0,,,燃气生产和供应业,电力、热力、燃气及水生产和供应业,Bavaria,New York,,NYSE,NASDAQ Global Select,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
825,2022,600337,国外,明通创新能源汽车股份公司,,,,,,0,0,,,零售业,批发和零售业,Ontario,Tokyo,,TSX,Main Board,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
828,2022,600340,国外,星盈拓实业科技公司,,,,,,0,0,,,产业地产,房地产业,England,Toronto,,TSE,,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
830,2022,600345,国外,冀电景生物科技科技公司,,,,,,0,0,,,通信传输设备业,通信传输设备业,Bavaria,New York,,NYSE,,,0,1,法国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
836,2022,600353,国外,比阳昌建设开发科技公司,,,,,,0,0,,,其他制造业,其他制造业,Bavaria,London,,TSE,Growth,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
840,2022,600357,国外,星园联批发股份公司,,,,,,0,0,,,钢铁,,New South Wales,New York,,NYSE,NASDAQ Global Select,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
842,2022,600359,国外,比白瀚生物科技科技公司,,,,,,0,0,,,农业,农、林、牧、渔业,Ontario,New York,,TSX,Standard,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
843,2022,600360,国外,远会远金融科技公司,,,,,,0,0,,,半导体业,半导体业,,Frankfurt,,,,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
844,2022,600361,国外,高能景综合开发控股公司,,,,,,0,0,,,零售业,批发和零售业,Ontario,Tokyo,,XETRA,Main Board,,0,1,法国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
855,2022,600373,国外,华会航置业有限公司,,,,,,0,0,,,文化、体育和娱乐业,文化、体育和娱乐业,Ontario,Toronto,,ASX,Standard,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
856,2022,600375,国外,十电源软件公司,,,,,,0,0,,,汽车零部件制造业,汽车制造业,Zurich,Tokyo,,ASX,Prime,,0,1,法国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
858,2022,600377,国外,冀阳拓置业股份公司,,,,,,0,0,,,陆路交通运输业,交通运输、仓储和邮政业,California,Toronto,,XETRA,Main Board,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
863,2022,600382,国外,远达源财富管理发展公司,,,,,,0,0,,,批发业,批发和零售业,Tokyo,Singapore,,TSE,Main Board,,0,1,法国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
865,2022,600385,国外,比盈创综合开发股份公司,,,,,,0,0,,,有色金属,,Ontario,Tokyo,,NYSE,Main Board,,0,1,法国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
870,2022,600390,国外,保桥盛玻璃发展公司,,,,,,0,0,,,多元金融,金融业,New South Wales,Singapore,,NYSE,Prime,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
873,2022,600393,国外,瑞白瀚传媒股份公司,,,,,,0,0,,,住宅,房地产业,England,London,,NYSE,,,0,1,法国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
876,2022,600397,国外,十盈远实业控股公司,,,,,,0,0,,,煤炭开采业,采矿业,Bavaria,Tokyo,,TSE,,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
879,2022,600400,国外,星工盛零售发展公司,,,,,,0,0,,,纺织鞋服业,纺织鞋服业,New South Wales,Tokyo,,NYSE,Standard,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
881,2022,600403,国外,比盈瀚置业科技公司,,,,,,0,0,,,煤炭开采业,采矿业,Ontario,Sydney,,,Main Board,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
883,2022,600406,国外,星电联批发有限公司,,,,,,0,0,,,电机制造业,商业电气机械和器材制造业,Bavaria,,,TSX,Standard,,0,1,法国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
886,2022,600410,国外,万晋润房地产开发发展公司,,,,,,0,0,,,软件和信息技术服务,信息传输、软件和信息技术服务业,England,Singapore,,TSE,NASDAQ Global Select,,0,1,法国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
890,2022,600419,国外,华新盛城市发展集团公司,,,,,,0,0,,,食品业,食品饮料业,Tokyo,Frankfurt,,NYSE,,,0,1,法国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
900,2022,600433,国外,物阳禾综合开发科技公司,,,,,,0,0,,,造纸和纸制品业,造纸和纸制品业,Bavaria,Toronto,,LSE,Prime,,0,1,法国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
904,2022,600439,国外,高课拓贸易公司,,,,,,0,0,,,纺织鞋服业,纺织鞋服业,New South Wales,London,,XETRA,Growth,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
905,2022,600444,国外,保工泰能源有限公司,,,,,,0,0,,,通用设备制造业,通用设备制造业,England,Singapore,,XETRA,Standard,,0,1,法国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
911,2022,600456,国外,碧桥迈零售公司,,,,,,0,0,,,有色金属冶炼和压延加工业,金属冶炼和压延加工业,Tokyo,New York,,TSX,,,0,1,法国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
914,2022,600460,国外,花阳骏房地产开发股份公司,,,,,,0,0,,,半导体业,半导体业,Tokyo,Singapore,,TSX,,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
919,2022,600467,国外,高芯航生物科技公司,,,,,,0,0,,,渔业,农、林、牧、渔业,New South Wales,New York,,ASX,Growth,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
920,2022,600468,国外,招业昌通信科技公司,,,,,,0,0,,,电机制造业,商业电气机械和器材制造业,Ontario,Tokyo,,SGX,NASDAQ Global Select,,0,1,法国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
922,2022,600470,国外,保禾科建筑设计股份公司,,,,,,0,0,,,化肥,化学原料和化学制品制造业,Bavaria,Toronto,,NASDAQ,Standard,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
923,2022,600475,国外,恒海迈零售科技公司,,,,,,0,0,,,水利、环境和公共设施管理业,水利、环境和公共设施管理业,Ontario,Tokyo,,TSE,Growth,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
924,2022,600476,国外,华盈智建筑设计发展公司,,,,,,0,0,,,软件和信息技术服务,信息传输、软件和信息技术服务业,,Sydney,,NYSE,Standard,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
927,2022,600479,国外,明芯源零售发展公司,,,,,,0,0,,,制药,医药制造业,,Tokyo,,XETRA,Growth,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
928,2022,600480,国外,明车启化工股份公司,,,,,,0,0,,,汽车零部件制造业,汽车制造业,California,Toronto,,TSX,Standard,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
929,2022,600481,国外,绿源置批发科技公司,,,,,,0,0,,,其他专用设备制造业,专用设备制造业,New South Wales,New York,,TSX,NASDAQ Global Select,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
932,2022,600486,国外,保尹航传媒科技公司,,,,,,0,0,,,农药,化学原料和化学制品制造业,New South Wales,Sydney,,XETRA,Main Board,,0,1,法国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
941,2022,600497,国外,碧环盛医药股份公司,,,,,,0,0,,,有色金属开采业,采矿业,California,Sydney,,NASDAQ,Standard,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
944,2022,600500,国外,碧车锦数据服务发展公司,,,,,,0,0,,,精细化工,化学原料和化学制品制造业,Zurich,,,TSE,Main Board,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
949,2022,600506,国外,花环联环境科技科技公司,,,,,,0,0,,,农业,农、林、牧、渔业,Tokyo,Toronto,,XETRA,Main Board,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
951,2022,600508,国外,华尹景置业有限公司,,,,,,0,0,,,煤炭开采业,采矿业,California,Sydney,,TSE,,,0,1,法国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
952,2022,600509,国外,高尹泽建筑设计发展公司,,,,,,0,0,,,电力热力生产和供应业,电力、热力、燃气及水生产和供应业,England,Tokyo,,,Standard,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
956,2022,600513,国外,高海联建筑设计控股公司,,,,,,0,0,,,制药,医药制造业,,New York,,,,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
958,2022,600516,国外,招酷远新能源汽车公司,,,,,,0,0,,,其他非金属制品业,非金属矿物制品业,Ontario,Sydney,,TSX,Standard,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
962,2022,600520,国外,万城拓建设开发股份公司,,,,,,0,0,,,其他专用设备制造业,专用设备制造业,California,Toronto,,ASX,Standard,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
964,2022,600522,国外,启达昌建设开发控股公司,,,,,,0,0,,,光纤电缆制造业,商业电气机械和器材制造业,Tokyo,New York,,XETRA,Main Board,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
975,2022,600535,国外,新禾澜实业集团公司,,,,,,0,0,,,制药,医药制造业,Ontario,Frankfurt,,,Main Board,,0,1,法国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
976,2022,600536,国外,花阳置玻璃有限公司,,,,,,0,0,,,软件和信息技术服务,信息传输、软件和信息技术服务业,Zurich,Tokyo,,NYSE,Growth,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
978,2022,600538,国外,启新智房地产开发发展公司,,,,,,0,0,,,批发业,批发和零售业,New South Wales,Sydney,,TSE,NASDAQ Global Select,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
980,2022,600540,国外,十控骏医药发展公司,,,,,,0,0,,,农业,农、林、牧、渔业,Tokyo,New York,,NASDAQ,Growth,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
982,2022,600545,国外,启新泰医药有限公司,,,,,,0,0,,,其他专用设备制造业,专用设备制造业,Bavaria,Sydney,,NYSE,,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
985,2022,600548,国外,瑞电泽贸易公司,,,,,,0,0,,,陆路交通运输业,交通运输、仓储和邮政业,Bavaria,Tokyo,,NASDAQ,Growth,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
986,2022,600549,国外,科澜迈建筑设计股份公司,,,,,,0,0,,,有色金属冶炼和压延加工业,金属冶炼和压延加工业,Tokyo,,,LSE,NASDAQ Global Select,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
987,2022,600550,国外,北工润集成电路公司,,,,,,0,0,,,电机制造业,商业电气机械和器材制造业,England,London,,TSE,Main Board,,0,1,法国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
991,2022,600555,国外,十盈置城市发展控股公司,,,,,,0,0,,,房地产,,California,Tokyo,,TSX,NASDAQ Global Select,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
993,2022,600556,国外,招锦置零售股份公司,,,,,,0,0,,,互联网和相关服务,信息传输、软件和信息技术服务业,Zurich,New York,,TSX,Growth,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
995,2022,600558,国外,明能盛财富管理股份公司,,,,,,0,0,,,金属制品业,金属制品业,California,Frankfurt,,TSE,Standard,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
997,2022,600560,国外,花工锦零售有限公司,,,,,,0,0,,,其他专用设备制造业,专用设备制造业,Ontario,Frankfurt,,SGX,Prime,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1002,2022,600566,国外,碧桥泰数据服务科技公司,,,,,,0,0,,,制药,医药制造业,California,Sydney,,SGX,Growth,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1003,2022,600567,国外,润海泽房地产开发科技公司,,,,,,0,0,,,造纸和纸制品业,造纸和纸制品业,England,,,SGX,Main Board,,0,1,法国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1009,2022,600573,国外,高课昌电器股份公司,,,,,,0,0,,,酒业,食品饮料业,,Tokyo,,XETRA,Growth,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1010,2022,600575,国外,招城联生物科技科技公司,,,,,,0,0,,,水路交通运输业,交通运输、仓储和邮政业,New South Wales,Toronto,,NASDAQ,NASDAQ Global Select,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1011,2022,600576,国外,绿新远电子科技公司,,,,,,0,0,,,文化、体育和娱乐业,文化、体育和娱乐业,Zurich,London,,NYSE,NASDAQ Global Select,,0,1,法国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1018,2022,600583,国外,碧电景批发集团公司,,,,,,0,0,,,开发辅助业,采矿业,,New York,,TSX,NASDAQ Global Select,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1019,2022,600584,国外,比阳禾电器控股公司,,,,,,0,0,,,半导体业,半导体业,,New York,,,Growth,,0,1,法国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1020,2022,600585,国外,冀能源能源发展公司,,,,,,0,0,,,水泥制品业,非金属矿物制品业,Zurich,Frankfurt,,NYSE,Growth,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1021,2022,600586,国外,北车泽通信股份公司,,,,,,0,0,,,玻璃制品业,非金属矿物制品业,New South Wales,Tokyo,,LSE,NASDAQ Global Select,,0,1,法国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1025,2022,600590,国外,华桥润医药公司,,,,,,0,0,,,电机制造业,商业电气机械和器材制造业,England,Toronto,,ASX,Prime,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1026,2022,600591,国外,十锦瀚集成电路集团公司,,,,,,0,0,,,交通运输,,Bavaria,Singapore,,TSX,Main Board,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1027,2022,600592,国外,万会昌水电股份公司,,,,,,0,0,,,通用设备制造业,通用设备制造业,California,London,,TSX,Main Board,,0,1,法国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1028,2022,600593,国外,高芯瀚软件科技公司,,,,,,0,0,,,水利、环境和公共设施管理业,水利、环境和公共设施管理业,New South Wales,Frankfurt,,XETRA,Standard,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1029,2022,600594,国外,明白科新材料股份公司,,,,,,0,0,,,制药,医药制造业,,Toronto,,ASX,Main Board,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1031,2022,600596,国外,十会智水务有限公司,,,,,,0,0,,,农药,化学原料和化学制品制造业,Ontario,Singapore,,ASX,NASDAQ Global Select,,0,1,法国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1033,2022,600598,国外,保能骏连锁有限公司,,,,,,0,0,,,农业,农、林、牧、渔业,Tokyo,London,,ASX,Main Board,,0,1,法国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1037,2022,600602,国外,星酷远环境科技控股公司,,,,,,0,0,,,软件和信息技术服务,信息传输、软件和信息技术服务业,Ontario,London,,,,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1039,2022,600603,国外,瑞达源环境科技有限公司,,,,,,0,0,,,综合,综合,Tokyo,Tokyo,,TSX,Main Board,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1040,2022,600604,国外,华达智新能源汽车发展公司,,,,,,0,0,,,产业地产,房地产业,New South Wales,Toronto,,TSE,Standard,,0,1,法国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1041,2022,900902,国外,长盈盛环境科技发展公司,,,,,,0,0,,,房地产,,Bavaria,Frankfurt,,LSE,Growth,,0,1,法国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1043,2022,600606,国外,联环置金融有限公司,,,,,,0,0,,,住宅,房地产业,,New York,,TSE,Standard,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1045,2022,600608,国外,凯桥航船舶科技公司,,,,,,0,0,,,批发业,批发和零售业,New South Wales,Singapore,,NYSE,Prime,,0,1,法国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1050,2022,900903,国外,北禾泽新能源汽车发展公司,,,,,,0,0,,,交通运输,,New South Wales,Sydney,,,Prime,,0,1,法国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1060,2022,900913,国外,长工禾医药公司,,,,,,0,0,,,公用事业,,Tokyo,Singapore,,NYSE,NASDAQ Global Select,,0,1,法国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1068,2022,600623,国外,冀电拓财富管理股份公司,,,,,,0,0,,,化工原料,化学原料和化学制品制造业,Zurich,London,,SGX,Main Board,,0,1,法国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1070,2022,600624,国外,比白锦财富管理科技公司,,,,,,0,0,,,制药,医药制造业,Tokyo,New York,,,Prime,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1071,2022,600626,国外,凯控置电子公司,,,,,,0,0,,,纺织鞋服业,纺织鞋服业,New South Wales,London,,NYSE,Prime,,0,1,法国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1072,2022,600627,国外,长达远船舶股份公司,,,,,,0,0,,,电气设备,,New South Wales,,,TSX,Standard,,0,1,法国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1080,2022,600636,国外,众禾泰电子发展公司,,,,,,0,0,,,软件和信息技术服务,信息传输、软件和信息技术服务业,,Singapore,,,Standard,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1082,2022,600638,国外,冀锦瀚零售发展公司,,,,,,0,0,,,住宅,房地产业,Tokyo,Singapore,,NYSE,,,0,1,法国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1086,2022,600641,国外,绿海源数据服务科技公司,,,,,,0,0,,,住宅,房地产业,,Tokyo,,ASX,Main Board,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1087,2022,600642,国外,新车迈水电集团公司,,,,,,0,0,,,电力热力生产和供应业,电力、热力、燃气及水生产和供应业,England,Toronto,,TSX,Main Board,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1088,2022,600643,国外,万晋科玻璃股份公司,,,,,,0,0,,,多元金融,金融业,Tokyo,London,,ASX,,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1090,2022,600645,国外,冀源科玻璃股份公司,,,,,,0,0,,,医药研发服务,科学研究和技术服务业,California,Toronto,,NASDAQ,Growth,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1095,2022,600650,国外,保阳航贸易集团公司,,,,,,0,0,,,陆路交通运输业,交通运输、仓储和邮政业,Ontario,,,NASDAQ,Main Board,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1096,2022,900914,国外,万课科建设开发有限公司,,,,,,0,0,,,交通运输,,Bavaria,London,,NYSE,,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1097,2022,600651,国外,恒泽盛建筑设计有限公司,,,,,,0,0,,,非家用照明设备制造业,商业电气机械和器材制造业,,Frankfurt,,TSX,Growth,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1100,2022,600654,国外,物车景水务公司,,,,,,0,0,,,软件和信息技术服务,信息传输、软件和信息技术服务业,Tokyo,,,LSE,Prime,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1102,2022,600656,国外,瑞达航批发发展公司,,,,,,0,0,,,公用事业,,,Toronto,,NASDAQ,Prime,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1104,2022,600658,国外,启芯启批发控股公司,,,,,,0,0,,,产业地产,房地产业,England,Toronto,,NYSE,,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1106,2022,600661,国外,凯芯智综合开发股份公司,,,,,,0,0,,,教育,教育,California,Frankfurt,,TSX,,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1112,2022,600666,国外,华能泰连锁集团公司,,,,,,0,0,,,半导体业,半导体业,Ontario,Singapore,,SGX,Standard,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1113,2022,600667,国外,科泽瀚综合开发股份公司,,,,,,0,0,,,土木工程,建筑业,California,Sydney,,ASX,NASDAQ Global Select,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1114,2022,600668,国外,星澜禾建设开发股份公司,,,,,,0,0,,,水泥制品业,非金属矿物制品业,Tokyo,Toronto,,SGX,Main Board,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1115,2022,600671,国外,长会联通信股份公司,,,,,,0,0,,,制药,医药制造业,New South Wales,,,TSE,Growth,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1119,2022,600676,国外,碧芯联新材料控股公司,,,,,,0,0,,,陆路交通运输业,交通运输、仓储和邮政业,Tokyo,Sydney,,ASX,NASDAQ Global Select,,0,1,法国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1122,2022,600679,国外,盛盈创通信控股公司,,,,,,0,0,,,其他,铁路、船舶、航空航天和其他运输设备制造业,,London,,LSE,,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1135,2022,900922,国外,恒工昌金融集团公司,,,,,,0,0,,,纺织服装,,Zurich,Tokyo,,,,,0,1,法国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1137,2022,600691,国外,凯控远零售控股公司,,,,,,0,0,,,化肥,化学原料和化学制品制造业,,Toronto,,TSX,Main Board,,0,1,法国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1139,2022,600693,国外,保达盛城市发展发展公司,,,,,,0,0,,,零售业,批发和零售业,Bavaria,New York,,,Standard,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1143,2022,600696,国外,花盈创船舶集团公司,,,,,,0,0,,,酒业,食品饮料业,California,Tokyo,,NYSE,NASDAQ Global Select,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1145,2022,600698,国外,保晋航船舶发展公司,,,,,,0,0,,,汽车零部件制造业,汽车制造业,Tokyo,Tokyo,,NYSE,Standard,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1147,2022,600699,国外,瑞车昌新材料股份公司,,,,,,0,0,,,汽车零部件制造业,汽车制造业,Ontario,Frankfurt,,TSX,NASDAQ Global Select,,0,1,德国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1151,2022,600704,国外,新酷骏批发股份公司,,,,,,0,0,,,批发业,批发和零售业,Zurich,Sydney,,TSE,,,0,1,英国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
