id,year,bmCode,companyType,bmCompanyName,completedDate,listingDate,delistingDate,industryId,secondIndustryId,firstClassificationId,secondClassificationId,secondClassification,firstClassification,secondIndustry,industry,province,city,area,exchange,plate,ownership,multipleList,isResult,country,isDelete,companyStatusType,createTime,updateTime
623,2022,600115,国外,花阳泰建筑设计控股公司,,,,,,0,0,,,航空交通运输业,交通运输、仓储和邮政业,New South Wales,Singapore,,XETRA,Standard,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
631,2022,600123,国外,绿桥泰批发控股公司,,,,,,0,0,,,煤炭开采业,采矿业,England,,,NASDAQ,,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
634,2022,600127,国外,联澜润电器公司,,,,,,0,0,,,食品业,食品饮料业,England,Frankfurt,,TSX,Growth,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
636,2022,600129,国外,万控泽化工股份公司,,,,,,0,0,,,制药,医药制造业,,Sydney,,XETRA,NASDAQ Global Select,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
639,2022,600132,国外,物阳泰医药控股公司,,,,,,0,0,,,酒业,食品饮料业,England,Frankfurt,,NYSE,Prime,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
640,2022,600133,国外,众锦昌金融科技公司,,,,,,0,0,,,土木工程,建筑业,New South Wales,Toronto,,NASDAQ,,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
648,2022,600146,国外,花通昌建设开发股份公司,,,,,,0,0,,,纺织服装,,Ontario,Tokyo,,TSX,Main Board,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
651,2022,600150,国外,招城昌财富管理发展公司,,,,,,0,0,,,船舶,铁路、船舶、航空航天和其他运输设备制造业,,New York,,SGX,Main Board,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
655,2022,600155,国外,长酷泽玻璃发展公司,,,,,,0,0,,,证券,金融业,California,London,,NYSE,Growth,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
667,2022,600168,国外,高课启连锁集团公司,,,,,,0,0,,,水生产和供应业,电力、热力、燃气及水生产和供应业,England,,,ASX,Main Board,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
668,2022,600169,国外,保新航建筑设计集团公司,,,,,,0,0,,,其他专用设备制造业,专用设备制造业,,,,TSE,Prime,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
669,2022,600170,国外,保晋骏生物科技公司,,,,,,0,0,,,房屋建筑,建筑业,England,Sydney,,TSX,Standard,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
674,2022,600176,国外,十晋科批发集团公司,,,,,,0,0,,,玻璃制品业,非金属矿物制品业,California,Tokyo,,NYSE,Main Board,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
676,2022,600178,国外,远新昌集成电路科技公司,,,,,,0,0,,,汽车零部件制造业,汽车制造业,Tokyo,Frankfurt,,ASX,Growth,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
683,2022,600185,国外,启尹迈玻璃发展公司,,,,,,0,0,,,住宅,房地产业,Zurich,New York,,TSE,Growth,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
684,2022,600186,国外,万阳澜房地产开发发展公司,,,,,,0,0,,,食品业,食品饮料业,,New York,,SGX,Main Board,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
690,2022,600191,国外,恒控迈化工发展公司,,,,,,0,0,,,食品业,食品饮料业,Bavaria,Tokyo,,SGX,Growth,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
691,2022,600192,国外,科通智贸易控股公司,,,,,,0,0,,,电机制造业,商业电气机械和器材制造业,Tokyo,New York,,TSX,NASDAQ Global Select,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
701,2022,600203,国外,保新科电器有限公司,,,,,,0,0,,,电子元件及设备,消费电子及电气业,Zurich,Singapore,,NASDAQ,Standard,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
705,2022,600208,国外,瑞尹骏传媒科技公司,,,,,,0,0,,,住宅,房地产业,New South Wales,Sydney,,NASDAQ,Standard,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
706,2022,600209,国外,远会航综合开发有限公司,,,,,,0,0,,,建筑装饰,,England,,,NYSE,,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
707,2022,600210,国外,十芯禾集成电路科技公司,,,,,,0,0,,,塑料制品,橡胶和塑料制品业,Zurich,London,,TSE,Growth,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
710,2022,600213,国外,长业瀚置业公司,,,,,,0,0,,,整车制造业,汽车制造业,,New York,,SGX,Standard,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
716,2022,600220,国外,十园创房地产开发股份公司,,,,,,0,0,,,纺织鞋服业,纺织鞋服业,New South Wales,Singapore,,SGX,Prime,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
720,2022,600223,国外,盛新景建筑设计有限公司,,,,,,0,0,,,住宅,房地产业,,Tokyo,,ASX,Prime,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
725,2022,600229,国外,长锦澜新材料集团公司,,,,,,0,0,,,文化、体育和娱乐业,文化、体育和娱乐业,California,Sydney,,,,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
726,2022,600230,国外,盛泽昌电器有限公司,,,,,,0,0,,,化工原料,化学原料和化学制品制造业,California,Toronto,,SGX,,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
727,2022,600231,国外,明车瀚能源发展公司,,,,,,0,0,,,黑色金属冶炼和压延加工业,金属冶炼和压延加工业,,London,,NYSE,Growth,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
729,2022,600233,国外,万会润水务控股公司,,,,,,0,0,,,邮政业,交通运输、仓储和邮政业,Bavaria,Sydney,,XETRA,Growth,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
740,2022,600246,国外,北园科电子控股公司,,,,,,0,0,,,住宅,房地产业,Tokyo,Frankfurt,,ASX,Growth,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
742,2022,600248,国外,长芯盛传媒科技公司,,,,,,0,0,,,房屋建筑,建筑业,Zurich,London,,XETRA,NASDAQ Global Select,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
750,2022,600257,国外,启阳澜传媒科技公司,,,,,,0,0,,,渔业,农、林、牧、渔业,Ontario,Sydney,,SGX,Main Board,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
757,2022,600265,国外,十通联通信集团公司,,,,,,0,0,,,林业,农、林、牧、渔业,New South Wales,Singapore,,SGX,Main Board,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
760,2022,600268,国外,万车联水电股份公司,,,,,,0,0,,,电机制造业,商业电气机械和器材制造业,Bavaria,London,,TSX,Main Board,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
766,2022,600273,国外,碧环澜置业发展公司,,,,,,0,0,,,化工原料,化学原料和化学制品制造业,England,,,NASDAQ,Standard,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
772,2022,600280,国外,高盈昌零售科技公司,,,,,,0,0,,,零售业,批发和零售业,California,Toronto,,TSX,,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
776,2022,600284,国外,比新迈电器有限公司,,,,,,0,0,,,土木工程,建筑业,Bavaria,Singapore,,SGX,Main Board,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
777,2022,600285,国外,长控盛环境科技股份公司,,,,,,0,0,,,制药,医药制造业,England,Toronto,,SGX,,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
781,2022,600290,国外,恒城创城市发展控股公司,,,,,,0,0,,,电机制造业,商业电气机械和器材制造业,England,Singapore,,SGX,,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
785,2022,600295,国外,明新盛数据服务集团公司,,,,,,0,0,,,黑色金属冶炼和压延加工业,金属冶炼和压延加工业,Bavaria,Toronto,,ASX,Main Board,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
786,2022,900936,国外,长白航财富管理科技公司,,,,,,0,0,,,采掘,,,London,,TSE,,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
787,2022,600296,国外,比晋昌建设开发控股公司,,,,,,0,0,,,有色金属,,Ontario,New York,,ASX,Standard,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
788,2022,600297,国外,众环禾化工集团公司,,,,,,0,0,,,零售业,批发和零售业,Zurich,Tokyo,,NASDAQ,NASDAQ Global Select,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
790,2022,600299,国外,瑞园创零售集团公司,,,,,,0,0,,,制药,医药制造业,California,Singapore,,,,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
804,2022,600315,国外,冀泽澜财富管理股份公司,,,,,,0,0,,,日化产品,化学原料和化学制品制造业,England,New York,,TSE,Prime,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
806,2022,600317,国外,高课澜金融集团公司,,,,,,0,0,,,交通运输,,New South Wales,London,,NASDAQ,Standard,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
833,2022,600350,国外,联芯澜电器有限公司,,,,,,0,0,,,陆路交通运输业,交通运输、仓储和邮政业,,,,LSE,Growth,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
834,2022,600351,国外,联盈昌集成电路控股公司,,,,,,0,0,,,制药,医药制造业,California,Sydney,,SGX,Standard,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
837,2022,600354,国外,远晋骏船舶公司,,,,,,0,0,,,农业,农、林、牧、渔业,Bavaria,Frankfurt,,NASDAQ,Growth,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
839,2022,600356,国外,星车昌置业科技公司,,,,,,0,0,,,造纸和纸制品业,造纸和纸制品业,Bavaria,Sydney,,TSX,Main Board,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
841,2022,600358,国外,科源启化工有限公司,,,,,,0,0,,,互联网和相关服务,信息传输、软件和信息技术服务业,Tokyo,Toronto,,XETRA,Main Board,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
846,2022,600363,国外,碧课启化工有限公司,,,,,,0,0,,,电子元件及设备,消费电子及电气业,,Tokyo,,NASDAQ,NASDAQ Global Select,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
852,2022,600370,国外,恒工创置业发展公司,,,,,,0,0,,,化工原料,化学原料和化学制品制造业,England,New York,,TSE,Standard,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
859,2022,600378,国外,高泽瀚批发有限公司,,,,,,0,0,,,化工原料,化学原料和化学制品制造业,Tokyo,Tokyo,,ASX,,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
860,2022,600379,国外,盛课澜医药控股公司,,,,,,0,0,,,电机制造业,商业电气机械和器材制造业,Bavaria,Singapore,,SGX,Prime,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
861,2022,600380,国外,明酷昌城市发展科技公司,,,,,,0,0,,,制药,医药制造业,New South Wales,Sydney,,,Standard,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
862,2022,600381,国外,星锦科数据服务控股公司,,,,,,0,0,,,食品业,食品饮料业,Zurich,New York,,NASDAQ,Prime,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
866,2022,600386,国外,花酷润新材料控股公司,,,,,,0,0,,,零售业,批发和零售业,Tokyo,Frankfurt,,XETRA,Main Board,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
869,2022,600389,国外,恒澜瀚水电集团公司,,,,,,0,0,,,农药,化学原料和化学制品制造业,Ontario,,,XETRA,,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
871,2022,600391,国外,高盈联实业发展公司,,,,,,0,0,,,航空航天,铁路、船舶、航空航天和其他运输设备制造业,,Sydney,,ASX,,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
875,2022,600396,国外,润电拓财富管理公司,,,,,,0,0,,,电力热力生产和供应业,电力、热力、燃气及水生产和供应业,California,Sydney,,NYSE,,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
880,2022,600401,国外,绿芯科软件有限公司,,,,,,0,0,,,电气设备,,,Toronto,,,Main Board,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
882,2022,600405,国外,瑞桥远化工有限公司,,,,,,0,0,,,通信传输设备业,通信传输设备业,Tokyo,,,,,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
884,2022,600408,国外,十海盛建筑设计有限公司,,,,,,0,0,,,黑色金属冶炼和压延加工业,金属冶炼和压延加工业,Ontario,London,,SGX,Growth,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
897,2022,600428,国外,高芯景财富管理科技公司,,,,,,0,0,,,水路交通运输业,交通运输、仓储和邮政业,England,Singapore,,,Prime,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
902,2022,600436,国外,盛泽智船舶控股公司,,,,,,0,0,,,制药,医药制造业,Tokyo,London,,ASX,Standard,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
906,2022,600446,国外,万新迈水电股份公司,,,,,,0,0,,,软件和信息技术服务,信息传输、软件和信息技术服务业,New South Wales,New York,,,Growth,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
907,2022,600448,国外,招澜启金融有限公司,,,,,,0,0,,,纺织鞋服业,纺织鞋服业,California,,,SGX,Prime,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
912,2022,600458,国外,万会启环境科技控股公司,,,,,,0,0,,,橡胶制品,橡胶和塑料制品业,Ontario,Sydney,,NYSE,NASDAQ Global Select,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
915,2022,600461,国外,保白源建筑设计科技公司,,,,,,0,0,,,水生产和供应业,电力、热力、燃气及水生产和供应业,New South Wales,Frankfurt,,NASDAQ,Standard,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
921,2022,600469,国外,远尹创环境科技股份公司,,,,,,0,0,,,汽车零部件制造业,汽车制造业,,Toronto,,TSE,,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
925,2022,600477,国外,比海盛实业科技公司,,,,,,0,0,,,金属制品业,金属制品业,Ontario,Toronto,,SGX,,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
933,2022,600487,国外,花课锦综合开发公司,,,,,,0,0,,,光纤电缆制造业,商业电气机械和器材制造业,California,,,,NASDAQ Global Select,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
937,2022,600491,国外,十环瀚电器控股公司,,,,,,0,0,,,房屋建筑,建筑业,California,Sydney,,,Standard,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
938,2022,600493,国外,物芯航水电科技公司,,,,,,0,0,,,纺织鞋服业,纺织鞋服业,Zurich,Sydney,,NASDAQ,,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
939,2022,600495,国外,科业瀚电器发展公司,,,,,,0,0,,,铁路,铁路、船舶、航空航天和其他运输设备制造业,Zurich,,,TSE,Growth,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
940,2022,600496,国外,盛桥景软件控股公司,,,,,,0,0,,,金属制品业,金属制品业,Tokyo,Sydney,,XETRA,,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
948,2022,600505,国外,北海禾零售集团公司,,,,,,0,0,,,电力热力生产和供应业,电力、热力、燃气及水生产和供应业,Bavaria,Sydney,,NASDAQ,Main Board,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
950,2022,600507,国外,盛车景新能源汽车股份公司,,,,,,0,0,,,黑色金属冶炼和压延加工业,金属冶炼和压延加工业,Ontario,Sydney,,,,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
954,2022,600511,国外,瑞白泰电子有限公司,,,,,,0,0,,,批发业,批发和零售业,Ontario,Tokyo,,,Standard,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
957,2022,600515,国外,保桥拓能源控股公司,,,,,,0,0,,,住宅,房地产业,California,Singapore,,NASDAQ,Main Board,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
959,2022,600517,国外,碧盈盛建筑设计控股公司,,,,,,0,0,,,多元金融,金融业,Bavaria,Frankfurt,,NYSE,Standard,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
960,2022,600518,国外,北车盛电子公司,,,,,,0,0,,,制药,医药制造业,Tokyo,New York,,TSX,,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
963,2022,600521,国外,万园拓电器控股公司,,,,,,0,0,,,制药,医药制造业,Tokyo,Singapore,,XETRA,,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
965,2022,600523,国外,众源航城市发展控股公司,,,,,,0,0,,,汽车零部件制造业,汽车制造业,Ontario,,,XETRA,,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
966,2022,600525,国外,启达泰集成电路股份公司,,,,,,0,0,,,光纤电缆制造业,商业电气机械和器材制造业,,London,,LSE,Prime,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
969,2022,600528,国外,高车盛生物科技集团公司,,,,,,0,0,,,其他专用设备制造业,专用设备制造业,California,Sydney,,XETRA,,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
970,2022,600529,国外,凯酷泰金融公司,,,,,,0,0,,,玻璃制品业,非金属矿物制品业,England,Frankfurt,,ASX,Standard,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
979,2022,600539,国外,比工迈建筑设计有限公司,,,,,,0,0,,,商务服务业,租赁和商务服务业,Ontario,London,,,Growth,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
992,2022,900955,国外,花海科实业公司,,,,,,0,0,,,房地产,,California,Frankfurt,,NASDAQ,,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
999,2022,600562,国外,保酷拓化工科技公司,,,,,,0,0,,,通信传输设备业,通信传输设备业,California,New York,,TSX,Growth,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1000,2022,600563,国外,华晋联通信股份公司,,,,,,0,0,,,电子元件及设备,消费电子及电气业,England,New York,,NASDAQ,Growth,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1001,2022,600565,国外,比会澜通信科技公司,,,,,,0,0,,,住宅,房地产业,New South Wales,,,NASDAQ,Main Board,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1005,2022,600569,国外,碧电创实业公司,,,,,,0,0,,,黑色金属冶炼和压延加工业,金属冶炼和压延加工业,New South Wales,Singapore,,TSX,,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1007,2022,600571,国外,北环泰实业控股公司,,,,,,0,0,,,软件和信息技术服务,信息传输、软件和信息技术服务业,New South Wales,Toronto,,TSX,Standard,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1008,2022,600572,国外,凯通盛传媒集团公司,,,,,,0,0,,,制药,医药制造业,Ontario,Singapore,,ASX,Main Board,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1014,2022,600579,国外,冀课盛电子有限公司,,,,,,0,0,,,其他专用设备制造业,专用设备制造业,,,,TSX,Growth,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1015,2022,600580,国外,花工远水务科技公司,,,,,,0,0,,,电机制造业,商业电气机械和器材制造业,Zurich,Tokyo,,NYSE,NASDAQ Global Select,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1022,2022,600587,国外,众澜澜集成电路公司,,,,,,0,0,,,医疗专用设备制造业,专用设备制造业,California,London,,,Prime,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1024,2022,600589,国外,瑞控盛房地产开发公司,,,,,,0,0,,,精细化工,化学原料和化学制品制造业,Zurich,Toronto,,TSE,Growth,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1038,2022,900901,国外,科车瀚贸易控股公司,,,,,,0,0,,,计算机,,,New York,,NYSE,Prime,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1046,2022,600609,国外,花泽锦零售股份公司,,,,,,0,0,,,汽车零部件制造业,汽车制造业,England,,,SGX,Growth,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1047,2022,600610,国外,明工盛水务公司,,,,,,0,0,,,化工原料,化学原料和化学制品制造业,Zurich,Toronto,,SGX,Prime,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1052,2022,900905,国外,碧能联水电发展公司,,,,,,0,0,,,轻工制造,,Tokyo,,,NYSE,,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1063,2022,600619,国外,物能启批发集团公司,,,,,,0,0,,,通用设备制造业,通用设备制造业,Ontario,London,,NASDAQ,Main Board,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1064,2022,900910,国外,明课泰能源发展公司,,,,,,0,0,,,家用电器,,Ontario,London,,XETRA,Main Board,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1066,2022,600621,国外,盛园禾电子公司,,,,,,0,0,,,证券,金融业,Bavaria,New York,,XETRA,Growth,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1069,2022,900909,国外,凯电瀚建筑设计有限公司,,,,,,0,0,,,化工,,England,Singapore,,SGX,Prime,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1073,2022,600628,国外,明酷骏水电公司,,,,,,0,0,,,零售业,批发和零售业,Ontario,Frankfurt,,,Standard,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1075,2022,600630,国外,凯芯启批发控股公司,,,,,,0,0,,,纺织鞋服业,纺织鞋服业,New South Wales,New York,,NASDAQ,Standard,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1077,2022,600633,国外,明桥智零售集团公司,,,,,,0,0,,,互联网和相关服务,信息传输、软件和信息技术服务业,Tokyo,London,,LSE,Main Board,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1078,2022,600634,国外,绿工禾电子集团公司,,,,,,0,0,,,综合,,England,Frankfurt,,XETRA,NASDAQ Global Select,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1081,2022,600637,国外,盛澜泽连锁有限公司,,,,,,0,0,,,电信、广播电视和卫星传输服务,信息传输、软件和信息技术服务业,California,Tokyo,,NASDAQ,Main Board,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1083,2022,600639,国外,绿晋盛电子集团公司,,,,,,0,0,,,产业地产,房地产业,Bavaria,Toronto,,ASX,NASDAQ Global Select,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1085,2022,600640,国外,华芯昌水务有限公司,,,,,,0,0,,,互联网和相关服务,信息传输、软件和信息技术服务业,Tokyo,,,TSE,Standard,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1089,2022,600644,国外,恒泽联船舶公司,,,,,,0,0,,,电力热力生产和供应业,电力、热力、燃气及水生产和供应业,,Tokyo,,LSE,Growth,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1091,2022,600647,国外,瑞尹启化工公司,,,,,,0,0,,,批发业,批发和零售业,Bavaria,Sydney,,TSX,Standard,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1099,2022,600653,国外,高海拓水务发展公司,,,,,,0,0,,,零售业,批发和零售业,Tokyo,New York,,ASX,NASDAQ Global Select,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1123,2022,900916,国外,新芯拓软件发展公司,,,,,,0,0,,,汽车,,England,New York,,,Main Board,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1124,2022,600680,国外,冀业泽通信科技公司,,,,,,0,0,,,通信,,Tokyo,Tokyo,,NYSE,Standard,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1125,2022,900930,国外,北盈智水电科技公司,,,,,,0,0,,,通信,,Zurich,London,,ASX,Standard,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1128,2022,600683,国外,高园骏新能源汽车公司,,,,,,0,0,,,住宅,房地产业,Tokyo,Tokyo,,SGX,,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1133,2022,600688,国外,花电锦医药科技公司,,,,,,0,0,,,石油加工、炼焦和核燃料加工业,石油加工、炼焦和核燃料加工业,California,Singapore,,NASDAQ,Growth,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1142,2022,900919,国外,远课科新能源汽车股份公司,,,,,,0,0,,,农林牧渔,,Zurich,New York,,SGX,Main Board,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1144,2022,600697,国外,华澜禾新材料股份公司,,,,,,0,0,,,零售业,批发和零售业,Tokyo,New York,,,Standard,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1149,2022,600702,国外,招阳智房地产开发有限公司,,,,,,0,0,,,酒业,食品饮料业,England,New York,,,Main Board,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1153,2022,600706,国外,冀车启生物科技股份公司,,,,,,0,0,,,水利、环境和公共设施管理业,水利、环境和公共设施管理业,Ontario,Frankfurt,,TSX,Growth,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1162,2022,600716,国外,恒盈科新能源汽车股份公司,,,,,,0,0,,,住宅,房地产业,England,Singapore,,TSE,NASDAQ Global Select,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1164,2022,600718,国外,明工源水务有限公司,,,,,,0,0,,,软件和信息技术服务,信息传输、软件和信息技术服务业,,London,,LSE,Standard,,0,1,加拿大,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1165,2022,600719,国外,十能联新能源汽车控股公司,,,,,,0,0,,,电力热力生产和供应业,电力、热力、燃气及水生产和供应业,California,Frankfurt,,NYSE,NASDAQ Global Select,,0,1,美国,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
